generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,295.81,10.024695,8.3384,7.9233,288.000000,295.805195,10.024695,-8.338415,-7.923345,0.207021,77,100,617
2,288.00,296.62,9.704810,8.3506,7.8808,288.000000,296.618421,9.704810,-8.350610,-7.880817,0.235619,76,100,1132
3,288.00,290.61,4.826304,9.6951,9.0669,288.000000,290.611111,4.826304,-9.695122,-9.066904,0.231832,36,100,2103
4,288.00,300.12,7.899300,10.3506,9.8881,288.000000,300.120000,7.899300,-10.350610,-9.888130,0.281610,75,100,2618
5,288.00,298.42,7.422970,10.8384,10.2367,288.000000,298.418367,7.422970,-10.838415,-10.236685,0.293457,98,100,3239
6,288.00,299.15,9.622240,11.0945,10.6018,288.000000,299.150000,9.622240,-11.094512,-10.601829,0.343056,100,100,3883
7,288.00,301.74,9.462156,11.1616,10.7687,288.000000,301.740000,9.462156,-11.161585,-10.768720,0.298121,100,100,4601
8,288.00,300.16,9.253886,11.2744,10.8480,288.000000,300.160000,9.253886,-11.274390,-10.848049,0.313933,100,100,5271
9,288.00,301.88,11.063706,11.3994,11.0162,288.000000,301.880000,11.063706,-11.399390,-11.016220,0.299884,100,100,5969
10,288.00,298.79,8.696315,11.4665,11.0516,288.000000,298.790000,8.696315,-11.466463,-11.051555,0.294277,100,100,6672
11,288.00,299.32,8.554391,11.5366,11.0984,288.000000,299.320000,8.554391,-11.536585,-11.098415,0.304125,100,100,7425
12,288.00,298.65,8.446745,11.6402,11.1808,288.000000,298.650000,8.446745,-11.640244,-11.180793,0.278742,100,100,8181
13,288.00,297.21,7.680228,11.8994,11.3074,288.000000,297.210000,7.680228,-11.899390,-11.307378,0.274872,100,100,9049
14,288.00,298.39,7.911883,11.8994,11.4665,288.000000,298.390000,7.911883,-11.899390,-11.466524,0.213891,100,100,9994
15,288.00,296.93,7.713955,11.8201,11.4702,288.000000,296.930000,7.713955,-11.820122,-11.470183,0.222552,100,100,10954
16,288.00,298.20,7.234639,11.8476,11.6002,288.000000,298.200000,7.234639,-11.847561,-11.600152,0.188211,100,100,11925
17,288.00,295.63,7.740355,11.9421,11.6495,288.000000,295.630000,7.740355,-11.942073,-11.649512,0.196707,100,100,12903
18,288.00,292.22,2.606070,11.9909,11.7215,288.000000,292.220000,2.606070,-11.990854,-11.721463,0.174663,100,100,13901
19,288.00,293.66,3.550268,12.0457,11.8565,288.000000,293.660000,3.550268,-12.045732,-11.856463,0.196762,100,100,14910
20,288.00,294.72,4.816804,12.2256,11.9577,288.000000,294.720000,4.816804,-12.225610,-11.957713,0.187031,100,100,15911
21,288.00,294.72,5.287873,12.3110,12.0394,288.000000,294.720000,5.287873,-12.310976,-12.039360,0.195309,100,100,16892
22,288.00,294.94,4.987625,12.3232,12.1173,288.000000,294.940000,4.987625,-12.323171,-12.117317,0.201538,100,100,17875
23,288.00,293.92,4.241886,12.3567,12.1301,288.000000,293.920000,4.241886,-12.356707,-12.130122,0.175195,100,100,18858
24,288.00,295.51,5.638253,12.3567,12.1823,288.000000,295.510000,5.638253,-12.356707,-12.182287,0.182865,100,100,19847
25,288.00,294.93,5.815935,12.4055,12.1752,288.000000,294.930000,5.815935,-12.405488,-12.175213,0.203157,100,100,20845
26,288.00,292.55,3.897114,12.3994,12.2140,288.000000,292.550000,3.897114,-12.399390,-12.214024,0.178009,100,100,21842
