generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,295.62,10.177693,8.4085,7.9340,288.000000,295.623377,10.177693,-8.408537,-7.934035,0.176583,77,100,656
2,288.00,295.23,10.145122,8.2622,7.8637,288.000000,295.228916,10.145122,-8.262195,-7.863686,0.212755,83,100,1246
3,288.00,289.95,1.863039,9.5884,9.2685,288.000000,289.947368,1.863039,-9.588415,-9.268533,0.200994,38,100,2170
4,291.00,294.95,3.556543,10.4482,10.0577,291.000000,294.953488,3.556543,-10.448171,-10.057714,0.155504,43,100,2712
5,288.00,294.87,3.927367,10.9360,10.5262,288.000000,294.870968,3.927367,-10.935976,-10.526161,0.276281,93,100,3371
6,288.00,294.22,4.430756,11.1280,10.7697,288.000000,294.220000,4.430756,-11.128049,-10.769726,0.257969,100,100,4021
7,288.00,295.19,4.674816,11.3415,10.9870,288.000000,295.190000,4.674816,-11.341463,-10.987012,0.226075,100,100,4733
8,288.00,295.18,5.776470,11.4573,11.1211,288.000000,295.180000,5.776470,-11.457317,-11.121067,0.245642,100,100,5515
9,288.00,294.81,3.984206,11.8872,11.4456,288.000000,294.810000,3.984206,-11.887195,-11.445610,0.210885,100,100,6301
10,288.00,293.22,3.584913,12.3537,11.7354,288.000000,293.220000,3.584913,-12.353659,-11.735396,0.291567,100,100,7076
11,288.00,295.18,4.495286,12.4543,12.1432,288.000000,295.180000,4.495286,-12.454268,-12.143201,0.324821,100,100,7963
12,288.00,294.59,5.396471,12.4726,12.1778,288.000000,294.590000,5.396471,-12.472561,-12.177774,0.317652,100,100,8837
13,288.00,293.57,3.415421,12.6037,12.3050,288.000000,293.570000,3.415421,-12.603659,-12.304970,0.240073,100,100,9726
14,288.00,293.65,3.317755,12.7805,12.5238,288.000000,293.650000,3.317755,-12.780488,-12.523811,0.144563,100,100,10554
15,288.00,294.65,4.521891,12.8140,12.6000,288.000000,294.650000,4.521891,-12.814024,-12.599970,0.167190,100,100,11392
16,288.00,295.32,5.220881,12.9451,12.7394,288.000000,295.320000,5.220881,-12.945122,-12.739390,0.170352,100,100,12186
17,288.00,293.74,4.237027,13.0793,12.7999,288.000000,293.740000,4.237027,-13.079268,-12.799878,0.202524,100,100,13010
18,288.00,293.76,3.406230,13.1677,12.9245,288.000000,293.760000,3.406230,-13.167683,-12.924543,0.183696,100,100,13858
19,288.00,294.76,4.077058,13.2104,13.0007,288.000000,294.760000,4.077058,-13.210366,-13.000671,0.178307,100,100,14726
20,288.00,293.31,4.127215,13.2530,12.9739,288.000000,293.310000,4.127215,-13.253049,-12.973902,0.217432,100,100,15605
21,288.00,295.09,4.998190,13.3110,13.0727,288.000000,295.090000,4.998190,-13.310976,-13.072683,0.209146,100,100,16472
22,288.00,295.82,5.724299,13.3384,13.0968,288.000000,295.820000,5.724299,-13.338415,-13.096768,0.247088,100,100,17358
23,288.00,293.70,3.809199,13.3841,13.1115,288.000000,293.700000,3.809199,-13.384146,-13.111463,0.218734,100,100,18250
24,288.00,293.01,3.189028,13.4451,13.1507,288.000000,293.010000,3.189028,-13.445122,-13.150701,0.205343,100,100,19194
25,288.00,294.53,3.491289,13.5244,13.3220,288.000000,294.530000,3.491289,-13.524390,-13.321951,0.188093,100,100,20151
26,288.00,294.85,4.259988,13.6037,13.3667,288.000000,294.850000,4.259988,-13.603659,-13.366677,0.211620,100,100,21207
