generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.81,9.505812,8.1494,7.9523,288.000000,294.807692,9.505812,-8.149390,-7.952314,0.127986,78,100,604
2,288.00,296.08,10.052804,8.4238,7.8891,288.000000,296.077922,10.052804,-8.423780,-7.889135,0.233620,77,100,1081
3,288.00,294.63,9.888202,9.7683,9.2297,288.000000,294.631579,9.888202,-9.768293,-9.229728,0.248758,57,100,2130
4,288.00,293.69,5.423497,10.1921,9.8120,288.000000,293.688889,5.423497,-10.192073,-9.811992,0.178054,45,100,2870
5,288.00,293.96,4.334735,10.6250,10.1493,288.000000,293.958333,4.334735,-10.625000,-10.149327,0.173261,48,100,3276
6,288.00,296.44,4.790405,10.9116,10.5694,288.000000,296.438596,4.790405,-10.911585,-10.569373,0.189422,57,100,3688
7,288.00,295.35,5.320546,11.3902,10.8845,288.000000,295.346939,5.320546,-11.390244,-10.884489,0.255511,98,100,4164
8,288.00,297.18,6.573249,11.6829,11.3307,288.000000,297.180000,6.573249,-11.682927,-11.330732,0.283678,100,100,4662
9,288.00,296.88,7.241933,11.9360,11.5413,288.000000,296.880000,7.241933,-11.935976,-11.541250,0.288301,100,100,5233
10,288.00,297.68,8.738284,12.1555,11.7168,288.000000,297.680000,8.738284,-12.155488,-11.716768,0.366411,100,100,5865
11,288.00,297.34,5.990359,12.2561,11.9527,288.000000,297.340000,5.990359,-12.256098,-11.952683,0.294257,100,100,6503
12,288.00,295.89,7.523517,12.4634,11.9700,288.000000,295.890110,7.523517,-12.463415,-11.970048,0.358730,91,100,7185
13,288.00,298.06,7.612781,12.5610,12.1967,288.000000,298.062500,7.612781,-12.560976,-12.196742,0.338538,96,100,7861
14,288.00,293.93,4.210396,12.5671,12.1843,288.000000,293.929577,4.210396,-12.567073,-12.184301,0.326073,71,100,8537
15,288.00,294.60,4.502036,12.6372,12.3544,288.000000,294.597222,4.502036,-12.637195,-12.354378,0.291971,72,100,9210
16,288.00,293.39,5.735021,12.7561,12.3419,288.000000,293.387755,5.735021,-12.756098,-12.341899,0.325283,49,100,9839
17,288.00,295.73,5.289587,12.7988,12.5644,288.000000,295.726027,5.289587,-12.798780,-12.564442,0.243055,73,100,10481
18,288.00,292.91,4.372706,12.8659,12.4983,288.000000,292.905882,4.372706,-12.865854,-12.498278,0.277255,85,100,11149
19,288.00,294.25,4.405647,12.9238,12.6532,288.000000,294.250000,4.405647,-12.923780,-12.653201,0.262642,72,100,11814
20,288.00,294.65,6.428600,13.2530,12.7254,288.000000,294.648352,6.428600,-13.253049,-12.725442,0.345353,91,100,12525
21,288.00,294.95,5.985608,13.3262,12.8600,288.000000,294.950000,5.985608,-13.326220,-12.860000,0.351233,100,100,13275
22,288.00,294.33,4.621807,13.4695,13.0218,288.000000,294.330000,4.621807,-13.469512,-13.021829,0.335485,100,100,14044
23,288.00,294.88,4.673928,13.5732,13.2164,288.000000,294.880000,4.673928,-13.573171,-13.216372,0.295140,100,100,14818
24,288.00,294.90,4.290688,13.6067,13.2862,288.000000,294.900000,4.290688,-13.606707,-13.286220,0.316171,100,100,15575
25,288.00,293.93,4.259707,13.6463,13.2760,288.000000,293.930000,4.259707,-13.646341,-13.275976,0.319476,100,100,16318
26,288.00,295.45,5.125183,13.6646,13.3892,288.000000,295.450000,5.125183,-13.664634,-13.389177,0.277952,100,100,17052
