generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,296.27,11.340503,8.3293,7.9358,288.000000,296.269231,11.340503,-8.329268,-7.935819,0.185818,78,100,605
2,288.00,295.59,10.658655,8.4482,7.8617,288.000000,295.588235,10.658655,-8.448171,-7.861657,0.240044,85,100,1495
3,288.00,290.21,2.209298,9.8110,9.1405,288.000000,290.205128,2.209298,-9.810976,-9.140478,0.316438,39,100,2325
4,288.00,293.02,6.399614,10.7744,10.2240,288.000000,293.022222,6.399614,-10.774390,-10.223984,0.166440,45,100,2739
5,288.00,293.96,4.510507,10.7652,10.5919,288.000000,293.961538,4.510507,-10.765244,-10.591874,0.115622,52,100,3113
6,288.00,291.15,2.130829,10.9085,10.7180,288.000000,291.153846,2.130829,-10.908537,-10.718027,0.118147,39,100,3485
7,288.00,290.72,3.492938,11.4024,10.9361,288.000000,290.722222,3.492938,-11.402439,-10.936145,0.252197,18,100,3839
8,288.00,290.52,3.090934,11.4238,11.1033,288.000000,290.521739,3.090934,-11.423780,-11.103261,0.188256,23,100,4180
9,288.00,291.00,3.210560,11.6402,11.2329,288.000000,291.000000,3.210560,-11.640244,-11.232880,0.203003,39,100,4523
10,288.00,291.77,3.389441,11.8659,11.3812,288.000000,291.770492,3.389441,-11.865854,-11.381198,0.286643,61,100,4870
11,288.00,293.00,3.810317,11.9695,11.5667,288.000000,293.000000,3.810317,-11.969512,-11.566734,0.249426,54,100,5236
12,288.00,294.62,5.330350,12.2835,11.7765,288.000000,294.617647,5.330350,-12.283537,-11.776542,0.311726,68,100,5591
13,288.00,292.97,4.174195,12.4024,11.8681,288.000000,292.972603,4.174195,-12.402439,-11.868109,0.343487,73,100,5958
14,288.00,295.29,5.367865,12.5274,12.0958,288.000000,295.291139,5.367865,-12.527439,-12.095786,0.273679,79,100,6338
15,288.00,296.21,5.351618,12.5091,12.2250,288.000000,296.213483,5.351618,-12.509146,-12.224993,0.244026,89,100,6703
16,288.00,295.31,5.707355,12.6006,12.2220,288.000000,295.310000,5.707355,-12.600610,-12.221951,0.312977,100,100,7065
17,288.00,297.95,6.197378,12.6829,12.3905,288.000000,297.950000,6.197378,-12.682927,-12.390457,0.286332,100,100,7433
18,288.00,296.18,7.302575,12.6829,12.3145,288.000000,296.180000,7.302575,-12.682927,-12.314451,0.341800,100,100,7803
19,288.00,294.36,5.640071,12.7195,12.3873,288.000000,294.360000,5.640071,-12.719512,-12.387348,0.280028,100,100,8171
20,288.00,294.57,5.161889,12.7957,12.5175,288.000000,294.570000,5.161889,-12.795732,-12.517470,0.251962,100,100,8538
21,288.00,294.34,4.324858,12.9238,12.6504,288.000000,294.340000,4.324858,-12.923780,-12.650366,0.224843,100,100,8883
22,288.00,295.07,4.155129,13.0823,12.7663,288.000000,295.070000,4.155129,-13.082317,-12.766280,0.253681,100,100,9227
23,288.00,295.69,4.184961,13.1128,12.9149,288.000000,295.690000,4.184961,-13.112805,-12.914939,0.159748,100,100,9588
24,288.00,294.37,4.206317,13.1768,12.9214,288.000000,294.370000,4.206317,-13.176829,-12.921372,0.134549,100,100,9961
25,288.00,296.31,5.432670,13.1829,12.9975,288.000000,296.310000,5.432670,-13.182927,-12.997500,0.135695,100,100,10329
26,288.00,297.04,6.475986,13.2470,13.0730,288.000000,297.040000,6.475986,-13.246951,-13.073049,0.149124,100,100,10698
