generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,295.56,10.317933,8.5091,7.9647,288.000000,295.560000,10.317933,-8.509146,-7.964715,0.166255,75,100,590
2,288.00,295.46,9.998122,8.4421,7.8816,288.000000,295.457143,9.998122,-8.442073,-7.881577,0.224253,70,100,1081
3,288.00,292.05,4.084292,9.6799,9.0021,288.000000,292.052632,4.084292,-9.679878,-9.002086,0.269363,38,100,1959
4,288.00,292.69,5.089435,10.4238,9.7743,288.000000,292.687500,5.089435,-10.423780,-9.774295,0.273464,32,100,2592
5,288.00,291.59,2.473097,10.4878,10.2215,288.000000,291.593750,2.473097,-10.487805,-10.221513,0.133161,32,100,3521
6,288.00,290.36,1.608333,10.7287,10.3631,288.000000,290.357143,1.608333,-10.728659,-10.363132,0.100842,28,100,4534
7,288.00,288.00,0.000000,10.4787,10.3956,288.000000,288.000000,0.000000,-10.478659,-10.395579,0.060435,8,100,5606
8,292.00,292.00,0.000000,10.9665,10.9665,292.000000,292.000000,0.000000,-10.966463,-10.966463,0.000000,1,100,6779
9,290.00,292.50,1.322876,11.5366,11.2856,290.000000,292.500000,1.322876,-11.536585,-11.285633,0.088478,16,100,8027
10,290.00,293.17,1.598900,11.6768,11.4938,290.000000,293.172414,1.598900,-11.676829,-11.493797,0.129896,29,100,9308
11,290.00,294.60,3.620313,11.9146,11.6672,290.000000,294.600000,3.620313,-11.914634,-11.667175,0.147201,30,100,10586
12,289.00,294.30,4.393417,12.1006,11.7676,289.000000,294.303030,4.393417,-12.100610,-11.767646,0.248581,66,100,11851
13,289.00,297.16,5.476001,12.2896,12.1114,289.000000,297.160494,5.476001,-12.289634,-12.111450,0.163659,81,100,13131
14,289.00,295.06,3.643445,12.4543,12.3035,289.000000,295.055556,3.643445,-12.454268,-12.303489,0.086974,90,100,14477
15,288.00,294.23,3.293259,12.5335,12.3843,288.000000,294.233333,3.293259,-12.533537,-12.384282,0.096804,90,100,15877
16,288.00,294.94,4.195051,12.7683,12.5384,288.000000,294.935897,4.195051,-12.768293,-12.538422,0.109277,78,100,17278
17,289.00,295.57,4.530364,12.7195,12.5754,289.000000,295.569767,4.530364,-12.719512,-12.575404,0.105546,86,100,18682
18,288.00,294.85,4.413258,12.7439,12.6320,288.000000,294.847826,4.413258,-12.743902,-12.632025,0.115993,92,100,20089
19,288.00,293.80,4.159327,12.7927,12.6188,288.000000,293.800000,4.159327,-12.792683,-12.618780,0.160427,100,100,21526
20,288.00,292.53,3.788021,12.8445,12.6143,288.000000,292.530000,3.788021,-12.844512,-12.614329,0.159108,100,100,23107
21,288.00,291.18,3.037696,12.8628,12.6844,288.000000,291.180000,3.037696,-12.862805,-12.684360,0.173627,100,100,24576
22,288.00,290.21,1.387768,12.9146,12.7834,288.000000,290.210000,1.387768,-12.914634,-12.783445,0.172781,100,100,25942
23,288.00,290.23,1.420246,13.1220,12.9729,288.000000,290.230000,1.420246,-13.121951,-12.972866,0.143361,100,100,27263
24,288.00,291.74,2.130015,13.1646,13.0633,288.000000,291.744898,2.130015,-13.164634,-13.063340,0.094865,98,100,28589
25,288.00,292.22,3.113743,13.1951,13.1017,288.000000,292.216495,3.113743,-13.195122,-13.101710,0.105647,97,100,29940
26,288.00,292.20,3.249615,13.2561,13.1353,288.000000,292.200000,3.249615,-13.256098,-13.135252,0.087505,80,100,31266
