generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.09,9.379105,8.3659,7.9536,288.000000,294.094118,9.379105,-8.365854,-7.953587,0.122235,85,100,682
2,288.00,292.89,8.258796,8.4695,7.9068,288.000000,292.890110,8.258796,-8.469512,-7.906761,0.191273,91,100,1249
3,288.00,292.91,5.359805,9.4482,9.2154,288.000000,292.911765,5.359805,-9.448171,-9.215387,0.154905,34,100,2030
4,288.00,295.15,6.039606,10.3780,9.8626,288.000000,295.152174,6.039606,-10.378049,-9.862606,0.290003,46,100,2578
5,288.00,298.09,6.380565,10.7622,10.4392,288.000000,298.087719,6.380565,-10.762195,-10.439185,0.179530,57,100,3046
6,288.00,296.46,6.600155,11.2378,10.6984,288.000000,296.462687,6.600155,-11.237805,-10.698353,0.224238,67,100,3735
7,288.00,297.26,6.398549,11.4939,11.0049,288.000000,297.263736,6.398549,-11.493902,-11.004891,0.260466,91,100,4178
8,288.00,296.11,7.101851,11.6463,11.0800,288.000000,296.105263,7.101851,-11.646341,-11.079990,0.309441,76,100,4746
9,288.00,297.70,7.533223,11.6524,11.2522,288.000000,297.702703,7.533223,-11.652439,-11.252225,0.277504,74,100,5356
10,288.00,297.77,6.678880,11.9268,11.5285,288.000000,297.772727,6.678880,-11.926829,-11.528478,0.280160,88,100,5926
11,288.00,295.56,6.576200,12.3079,11.7180,288.000000,295.560000,6.576200,-12.307927,-11.718018,0.346310,100,100,6650
12,288.00,295.13,5.117919,12.4817,12.0131,288.000000,295.130000,5.117919,-12.481707,-12.013079,0.367533,100,100,7433
13,288.00,293.42,3.980402,12.6311,12.1572,288.000000,293.420000,3.980402,-12.631098,-12.157165,0.329360,100,100,8227
14,288.00,294.20,4.349713,12.7470,12.4179,288.000000,294.200000,4.349713,-12.746951,-12.417896,0.290890,100,100,9019
15,288.00,293.56,4.297255,12.8780,12.5188,288.000000,293.560000,4.297255,-12.878049,-12.518750,0.277655,100,100,9843
16,288.00,294.03,3.606813,13.0579,12.7014,288.000000,294.030000,3.606813,-13.057927,-12.701433,0.240398,100,100,10652
17,288.00,294.10,4.129165,13.0701,12.7558,288.000000,294.100000,4.129165,-13.070122,-12.755762,0.260838,100,100,11487
18,288.00,294.69,4.646924,13.0945,12.8016,288.000000,294.690000,4.646924,-13.094512,-12.801585,0.259509,100,100,12312
19,288.00,296.80,5.899152,13.1738,12.8917,288.000000,296.800000,5.899152,-13.173780,-12.891677,0.223748,100,100,13135
20,288.00,294.83,5.387124,13.2226,12.8529,288.000000,294.830000,5.387124,-13.222561,-12.852896,0.287012,100,100,13987
21,288.00,298.12,7.634501,13.2774,12.9687,288.000000,298.120000,7.634501,-13.277439,-12.968659,0.303847,100,100,14853
22,288.00,297.65,8.471570,13.2835,13.0013,288.000000,297.650000,8.471570,-13.283537,-13.001250,0.284998,100,100,15701
23,288.00,298.80,7.513987,13.3262,13.1275,288.000000,298.800000,7.513987,-13.326220,-13.127500,0.225659,100,100,16765
24,288.00,299.00,8.609297,13.4116,13.1507,288.000000,299.000000,8.609297,-13.411585,-13.150671,0.307953,100,100,17726
25,288.00,299.06,9.084955,13.4085,13.2235,288.000000,299.060000,9.084955,-13.408537,-13.223537,0.206454,100,100,18656
26,288.00,297.16,8.050739,13.4482,13.2498,288.000000,297.160000,8.050739,-13.448171,-13.249848,0.212394,100,100,19572
