generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.09,9.926894,8.4299,7.9408,288.000000,294.089744,9.926894,-8.429878,-7.940783,0.193418,78,100,702
2,288.00,294.74,11.107212,8.8506,7.8967,288.000000,294.743590,11.107212,-8.850610,-7.896732,0.268448,78,100,1377
3,288.00,297.44,7.790466,9.6921,9.1354,288.000000,297.444444,7.790466,-9.692073,-9.135405,0.277748,63,100,2877
4,288.00,295.23,6.634325,10.6585,9.9452,288.000000,295.232877,6.634325,-10.658537,-9.945247,0.420484,73,100,3724
5,288.00,296.64,7.219941,11.0854,10.5815,288.000000,296.642857,7.219941,-11.085366,-10.581477,0.302711,98,100,4510
6,288.00,300.50,6.752037,11.3872,11.0302,288.000000,300.500000,6.752037,-11.387195,-11.030244,0.255846,100,100,5367
7,288.00,299.39,7.719968,11.5976,11.2318,288.000000,299.390000,7.719968,-11.597561,-11.231829,0.296445,100,100,6265
8,288.00,298.29,6.775389,11.7774,11.3821,288.000000,298.290000,6.775389,-11.777439,-11.382073,0.294169,100,100,7132
9,288.00,296.27,5.438483,11.8994,11.4599,288.000000,296.270000,5.438483,-11.899390,-11.459939,0.264971,100,100,7970
10,288.00,297.73,7.687464,11.9756,11.5414,288.000000,297.730000,7.687464,-11.975610,-11.541402,0.287981,100,100,8829
11,288.00,296.96,5.612344,12.1067,11.6507,288.000000,296.960000,5.612344,-12.106707,-11.650671,0.298064,100,100,9712
12,288.00,297.66,6.464085,12.2744,11.8107,288.000000,297.660000,6.464085,-12.274390,-11.810732,0.321478,100,100,10611
13,288.00,298.18,5.963858,12.2744,11.8820,288.000000,298.180000,5.963858,-12.274390,-11.881951,0.301117,100,100,11524
14,288.00,296.21,5.951966,12.3720,11.8363,288.000000,296.210000,5.951966,-12.371951,-11.836250,0.328535,100,100,12431
15,288.00,298.08,6.105211,12.4360,12.0288,288.000000,298.080000,6.105211,-12.435976,-12.028841,0.337996,100,100,13303
16,288.00,298.00,5.865151,12.5000,12.0349,288.000000,298.000000,5.865151,-12.500000,-12.034939,0.305912,100,100,14204
17,288.00,298.34,7.494291,12.5701,12.0813,288.000000,298.340000,7.494291,-12.570122,-12.081341,0.376369,100,100,15315
18,288.00,296.93,6.677795,12.6738,12.1095,288.000000,296.931034,6.677795,-12.673780,-12.109476,0.342590,87,100,16213
19,288.00,298.41,6.888363,12.7744,12.3344,288.000000,298.406250,6.888363,-12.774390,-12.334445,0.331329,96,100,17076
20,288.00,295.58,6.040549,12.8110,12.2880,288.000000,295.581633,6.040549,-12.810976,-12.287954,0.308552,98,100,17940
21,288.00,296.65,6.364550,12.8537,12.3991,288.000000,296.650000,6.364550,-12.853659,-12.399146,0.327418,100,100,18795
22,288.00,297.94,6.512787,12.8628,12.4767,288.000000,297.940000,6.512787,-12.862805,-12.476738,0.344947,100,100,19670
23,288.00,298.69,6.524868,12.8689,12.5479,288.000000,298.690000,6.524868,-12.868902,-12.547927,0.302032,100,100,20578
24,288.00,299.41,6.702380,12.8750,12.6134,288.000000,299.410000,6.702380,-12.875000,-12.613415,0.259853,100,100,21519
25,288.00,294.84,5.545665,12.9268,12.5720,288.000000,294.840000,5.545665,-12.926829,-12.571951,0.243536,100,100,22465
26,288.00,296.79,5.621912,13.0671,12.7734,288.000000,296.790000,5.621912,-13.067073,-12.773445,0.275566,100,100,23350
