generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,296.75,10.369225,8.4878,7.9372,288.000000,296.750000,10.369225,-8.487805,-7.937173,0.174404,84,100,675
2,288.00,298.89,10.224011,8.5762,7.8506,288.000000,298.891566,10.224011,-8.576220,-7.850646,0.249220,83,100,1221
3,288.00,295.21,7.497732,10.1311,9.2216,288.000000,295.214286,7.497732,-10.131098,-9.221617,0.406057,42,100,2423
4,288.00,299.70,8.654905,10.7561,10.0777,288.000000,299.695652,8.654905,-10.756098,-10.077678,0.383121,23,100,2929
5,291.00,302.34,7.203131,11.1250,10.7056,291.000000,302.338983,7.203131,-11.125000,-10.705612,0.281953,59,100,3307
6,288.00,298.86,8.006277,11.5152,10.8194,288.000000,298.857143,8.006277,-11.515244,-10.819418,0.391524,91,100,3760
7,288.00,298.84,7.350908,11.7500,11.1619,288.000000,298.841463,7.350908,-11.750000,-11.161920,0.368601,82,100,4172
8,288.00,301.28,8.501859,11.9878,11.6025,288.000000,301.280000,8.501859,-11.987805,-11.602530,0.266019,100,100,4644
9,288.00,301.73,9.996855,12.2988,11.8437,288.000000,301.730000,9.996855,-12.298780,-11.843750,0.384405,100,100,5192
10,288.00,301.80,8.811356,12.3537,11.9757,288.000000,301.800000,8.811356,-12.353659,-11.975701,0.301240,100,100,5833
11,288.00,303.49,10.793975,12.4604,12.0933,288.000000,303.490000,10.793975,-12.460366,-12.093293,0.319377,100,100,6481
12,288.00,304.29,9.444888,12.5854,12.1912,288.000000,304.290000,9.444888,-12.585366,-12.191189,0.258974,100,100,7063
13,288.00,303.80,10.332473,12.6128,12.2547,288.000000,303.800000,10.332473,-12.612805,-12.254726,0.274561,100,100,7709
14,288.00,302.95,9.903913,12.8079,12.3086,288.000000,302.950000,9.903913,-12.807927,-12.308628,0.271178,100,100,8376
15,288.00,302.80,11.197321,12.8201,12.3832,288.000000,302.800000,11.197321,-12.820122,-12.383232,0.304056,100,100,9064
16,288.00,302.40,12.765579,12.8110,12.4337,288.000000,302.400000,12.765579,-12.810976,-12.433750,0.308529,100,100,9813
17,288.00,305.59,14.118141,12.9238,12.5598,288.000000,305.590000,14.118141,-12.923780,-12.559787,0.304068,100,100,10538
18,288.00,300.95,11.444977,12.9268,12.5530,288.000000,300.950000,11.444977,-12.926829,-12.552957,0.293050,100,100,11385
19,288.00,302.36,11.729661,13.0061,12.6216,288.000000,302.363636,11.729661,-13.006098,-12.621551,0.317326,99,100,12256
20,288.00,299.38,11.048783,13.0396,12.5944,288.000000,299.380000,11.048783,-13.039634,-12.594421,0.290488,100,100,13154
21,288.00,302.37,11.103743,13.0579,12.7201,288.000000,302.370000,11.103743,-13.057927,-12.720061,0.276495,100,100,14039
22,288.00,301.66,11.692066,13.1524,12.7501,288.000000,301.660000,11.692066,-13.152439,-12.750122,0.306005,100,100,14906
23,288.00,300.90,11.166468,13.1860,12.8326,288.000000,300.900000,11.166468,-13.185976,-12.832591,0.228345,100,100,15776
24,288.00,301.06,11.618795,13.1768,12.8584,288.000000,301.060000,11.618795,-13.176829,-12.858384,0.245489,100,100,16668
25,288.00,300.78,11.641804,13.2378,12.8939,288.000000,300.780000,11.641804,-13.237805,-12.893933,0.267098,100,100,17604
26,288.00,302.57,11.663837,13.2652,13.0148,288.000000,302.570000,11.663837,-13.265244,-13.014756,0.248076,100,100,18509
