generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.83,10.415000,8.3506,7.9495,288.000000,294.833333,10.415000,-8.350610,-7.949514,0.170032,84,100,683
2,288.00,295.83,10.671231,8.4787,7.9155,288.000000,295.831325,10.671231,-8.478659,-7.915516,0.222446,83,100,1215
3,288.00,290.67,3.457681,9.4512,9.0339,288.000000,290.666667,3.457681,-9.451220,-9.033943,0.204175,30,100,1925
4,288.00,290.28,3.280488,10.1799,9.6248,288.000000,290.280000,3.280488,-10.179878,-9.624756,0.182008,25,100,2301
5,288.00,297.62,7.812137,11.0579,10.4770,288.000000,297.619048,7.812137,-11.057927,-10.477013,0.359542,63,100,2654
6,288.00,304.56,8.618098,11.5091,11.0156,288.000000,304.555556,8.618098,-11.509146,-11.015583,0.366547,81,100,2977
7,288.00,305.51,11.362526,11.5854,11.2150,288.000000,305.511905,11.362526,-11.585366,-11.215012,0.343689,84,100,3405
8,288.00,299.35,7.727582,11.7256,11.2608,288.000000,299.348837,7.727582,-11.725610,-11.260848,0.377457,43,100,3879
9,288.00,302.22,9.672731,11.7652,11.4562,288.000000,302.222222,9.672731,-11.765244,-11.456216,0.375201,36,100,4390
10,288.00,292.62,8.442952,11.9116,11.3118,288.000000,292.619048,8.442952,-11.911585,-11.311847,0.285195,21,100,4984
11,288.00,288.67,0.623610,11.5305,11.3819,288.000000,288.666667,0.623610,-11.530488,-11.381860,0.107042,12,100,5636
12,288.00,292.42,4.152476,11.9299,11.6707,288.000000,292.416667,4.152476,-11.929878,-11.670732,0.232487,24,100,6307
13,288.00,291.88,4.442339,12.0305,11.6298,288.000000,291.875000,4.442339,-12.030488,-11.629764,0.281464,16,100,6984
14,288.00,290.96,3.047939,11.9024,11.5915,288.000000,290.958333,3.047939,-11.902439,-11.591463,0.188308,24,100,7733
15,288.00,290.72,3.117948,12.0915,11.6065,288.000000,290.720000,3.117948,-12.091463,-11.606463,0.227882,25,100,8480
16,288.00,290.24,2.188542,12.2713,11.6426,288.000000,290.242424,2.188542,-12.271341,-11.642646,0.183454,33,100,9267
17,288.00,291.35,2.410092,12.2744,11.8955,288.000000,291.348837,2.410092,-12.274390,-11.895491,0.199315,43,100,10158
18,288.00,295.40,4.945705,12.6494,12.2718,288.000000,295.400000,4.945705,-12.649390,-12.271799,0.269633,0,100,11201
19,289.00,289.00,0.000000,12.0091,12.0091,289.000000,289.000000,0.000000,-12.009146,-12.009146,0.000000,2,100,12111
20,289.00,289.00,0.000000,12.0701,12.0098,289.000000,289.000000,0.000000,-12.070122,-12.009756,0.032746,5,100,12965
21,288.00,293.47,3.876738,12.6951,12.4184,288.000000,293.470000,3.876738,-12.695122,-12.418354,0.231655,0,100,13865
22,288.00,294.84,4.117572,12.7195,12.5169,288.000000,294.840000,4.117572,-12.719512,-12.516921,0.212678,0,100,14772
23,288.00,294.77,4.597510,12.7439,12.5257,288.000000,294.770000,4.597510,-12.743902,-12.525671,0.199850,0,100,15704
24,288.00,295.63,4.902357,12.8567,12.6220,288.000000,295.630000,4.902357,-12.856707,-12.621951,0.152644,0,100,16663
25,288.00,295.56,5.344754,12.8994,12.6474,288.000000,295.560000,5.344754,-12.899390,-12.647439,0.173397,0,100,17595
26,288.00,295.19,5.228183,12.9360,12.6705,288.000000,295.190000,5.228183,-12.935976,-12.670488,0.172218,0,100,18559
