generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.07,9.581074,8.3171,7.9538,288.000000,294.074074,9.581074,-8.317073,-7.953817,0.163478,81,100,652
2,288.00,296.84,10.241146,8.5000,7.8758,288.000000,296.840000,10.241146,-8.500000,-7.875813,0.254534,75,100,1197
3,288.00,290.43,3.474801,9.6646,8.9473,288.000000,290.425532,3.474801,-9.664634,-8.947263,0.283004,47,100,2379
4,288.00,296.40,6.261903,10.1829,9.9368,288.000000,296.400000,6.261903,-10.182927,-9.936847,0.178253,35,100,3214
5,288.00,290.17,3.484091,10.5640,10.0227,288.000000,290.166667,3.484091,-10.564024,-10.022739,0.214087,24,100,4010
6,288.00,289.55,3.367320,11.0823,10.3060,288.000000,289.545455,3.367320,-11.082317,-10.305987,0.265721,11,100,4871
7,288.00,288.00,0.000000,10.3720,10.2973,288.000000,288.000000,0.000000,-10.371951,-10.297256,0.036702,6,100,5697
8,288.00,288.27,0.445362,10.7896,10.6849,288.000000,288.272727,0.445362,-10.789634,-10.684867,0.075694,11,100,6402
9,288.00,288.00,0.000000,10.8293,10.7713,288.000000,288.000000,0.000000,-10.829268,-10.771341,0.028492,9,100,7136
10,288.00,288.00,0.000000,11.0427,10.9963,288.000000,288.000000,0.000000,-11.042683,-10.996341,0.056114,10,100,7876
11,288.00,288.00,0.000000,11.2774,11.1427,288.000000,288.000000,0.000000,-11.277439,-11.142683,0.060206,10,100,8661
12,288.00,288.00,0.000000,11.4390,11.3803,288.000000,288.000000,0.000000,-11.439024,-11.380335,0.034586,4,100,9429
13,288.00,297.07,7.004648,12.6646,12.2178,288.000000,297.070000,7.004648,-12.664634,-12.217805,0.290967,0,100,10228
14,288.00,298.50,8.476438,12.6951,12.3882,288.000000,298.500000,8.476438,-12.695122,-12.388171,0.235228,0,100,11022
15,288.00,299.08,6.805410,12.8994,12.6226,288.000000,299.080000,6.805410,-12.899390,-12.622622,0.215607,0,100,11824
16,288.00,297.45,6.301389,12.9939,12.7334,288.000000,297.450000,6.301389,-12.993902,-12.733354,0.171335,0,100,12616
17,288.00,295.56,6.329803,13.0457,12.8156,288.000000,295.560000,6.329803,-13.045732,-12.815640,0.183798,0,100,13436
18,288.00,295.73,5.732111,13.1494,12.8841,288.000000,295.730000,5.732111,-13.149390,-12.884146,0.187012,0,100,14271
19,288.00,297.73,7.190070,13.3079,13.0085,288.000000,297.730000,7.190070,-13.307927,-13.008506,0.212327,0,100,15119
20,288.00,298.63,6.578229,13.3354,13.0950,288.000000,298.630000,6.578229,-13.335366,-13.094970,0.194815,0,100,15952
21,288.00,298.94,7.505758,13.4543,13.1226,288.000000,298.940000,7.505758,-13.454268,-13.122561,0.245011,0,100,16787
22,288.00,295.59,4.690618,13.4909,13.0879,288.000000,295.590000,4.690618,-13.490854,-13.087896,0.244903,0,100,17832
23,288.00,298.58,6.753044,13.5884,13.2178,288.000000,298.580000,6.753044,-13.588415,-13.217835,0.288772,0,100,18692
24,288.00,297.70,6.306346,13.5976,13.2068,288.000000,297.700000,6.306346,-13.597561,-13.206799,0.283786,0,100,19539
25,288.00,296.99,5.888115,13.6189,13.2405,288.000000,296.990000,5.888115,-13.618902,-13.240549,0.248624,0,100,20411
26,288.00,297.15,5.638040,13.7012,13.2732,288.000000,297.150000,5.638040,-13.701220,-13.273201,0.257047,0,100,21308
