generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,297.23,10.584123,9.3476,7.9455,288.000000,297.230769,10.584123,-9.347561,-7.945513,0.233717,78,100,610
2,288.00,298.53,9.973972,8.2652,7.8638,288.000000,298.525641,9.973972,-8.265244,-7.863821,0.230554,78,100,1102
3,288.00,293.32,6.431506,9.7591,9.4396,288.000000,293.320000,6.431506,-9.759146,-9.439553,0.213132,75,100,2177
4,288.00,293.26,5.036106,10.2317,9.9670,288.000000,293.261538,5.036106,-10.231707,-9.967026,0.193336,65,100,2834
5,288.00,292.29,6.343131,10.8628,10.4852,288.000000,292.287879,6.343131,-10.862805,-10.485218,0.132061,66,100,3450
6,288.00,296.01,9.306338,11.1646,10.7714,288.000000,296.013514,9.306338,-11.164634,-10.771424,0.233662,74,100,4096
7,288.00,298.59,9.957003,11.4116,11.0567,288.000000,298.590000,9.957003,-11.411585,-11.056707,0.231680,100,100,4718
8,288.00,301.38,10.340967,11.5183,11.2232,288.000000,301.380000,10.340967,-11.518293,-11.223201,0.178023,100,100,5324
9,288.00,302.70,11.872237,11.6585,11.3930,288.000000,302.700000,11.872237,-11.658537,-11.392988,0.173710,100,100,5993
10,288.00,297.09,10.879426,11.8537,11.5531,288.000000,297.090000,10.879426,-11.853659,-11.553079,0.142468,100,100,6605
11,288.00,299.79,11.592493,11.9360,11.7200,288.000000,299.790000,11.592493,-11.935976,-11.720030,0.165604,100,100,7264
12,288.00,297.28,10.744375,11.9756,11.8288,288.000000,297.280000,10.744375,-11.975610,-11.828811,0.076987,100,100,7970
13,288.00,290.26,1.775500,11.9848,11.8848,288.000000,290.260000,1.775500,-11.984756,-11.884787,0.062445,100,100,8606
14,288.00,290.35,1.981792,12.1585,11.9546,288.000000,290.350000,1.981792,-12.158537,-11.954573,0.100160,100,100,9170
15,288.00,291.05,2.011840,12.2622,12.0703,288.000000,291.050000,2.011840,-12.262195,-12.070335,0.112300,100,100,9745
16,288.00,291.01,2.282521,12.2591,12.1551,288.000000,291.010000,2.282521,-12.259146,-12.155122,0.082971,100,100,10313
17,288.00,291.42,2.735617,12.3628,12.2434,288.000000,291.420000,2.735617,-12.362805,-12.243415,0.081151,100,100,10910
18,288.00,291.38,2.827649,12.5488,12.3570,288.000000,291.380000,2.827649,-12.548780,-12.357012,0.074722,100,100,11532
19,288.00,291.10,2.002498,12.6128,12.4562,288.000000,291.100000,2.002498,-12.612805,-12.456220,0.099698,100,100,12165
20,288.00,290.93,2.045752,12.7927,12.5617,288.000000,290.930000,2.045752,-12.792683,-12.561707,0.117887,100,100,12800
21,288.00,290.87,2.247910,12.9116,12.6572,288.000000,290.870000,2.247910,-12.911585,-12.657226,0.168238,100,100,13445
22,288.00,292.73,3.762592,12.9726,12.7888,288.000000,292.730000,3.762592,-12.972561,-12.788811,0.168961,100,100,14099
23,288.00,291.43,2.857464,13.0762,12.7883,288.000000,291.430000,2.857464,-13.076220,-12.788323,0.210086,100,100,14749
24,288.00,294.19,4.570985,13.1128,12.8964,288.000000,294.190000,4.570985,-13.112805,-12.896372,0.222026,100,100,15400
25,288.00,292.08,3.407873,13.1463,12.8492,288.000000,292.080000,3.407873,-13.146341,-12.849238,0.223527,100,100,16066
26,288.00,293.15,3.244611,13.1951,12.9762,288.000000,293.150000,3.244611,-13.195122,-12.976250,0.191191,100,100,16727
