generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,296.92,10.960171,8.2134,7.9159,288.000000,296.921053,10.960171,-8.213415,-7.915918,0.179242,76,100,609
2,288.00,298.01,10.436661,8.4695,7.8322,288.000000,298.012658,10.436661,-8.469512,-7.832163,0.222129,79,100,1124
3,288.00,289.48,1.159600,9.4604,8.9809,288.000000,289.476190,1.159600,-9.460366,-8.980909,0.333249,42,100,2123
4,288.00,289.38,2.368412,10.4695,10.0471,288.000000,289.375000,2.368412,-10.469512,-10.047066,0.353652,16,100,2597
5,288.00,289.21,1.988889,10.8994,10.5316,288.000000,289.210526,1.988889,-10.899390,-10.531611,0.237698,19,100,3099
6,288.00,304.04,14.913037,11.6524,11.1507,288.000000,304.036364,14.913037,-11.652439,-11.150721,0.308343,55,100,3663
7,288.00,305.08,15.756220,11.6372,11.3536,288.000000,305.075472,15.756220,-11.637195,-11.353601,0.239070,53,100,4259
8,288.00,296.48,6.795641,11.7957,11.5145,288.000000,296.482759,6.795641,-11.795732,-11.514473,0.154966,87,100,4925
9,288.00,297.42,6.982478,12.0396,11.7122,288.000000,297.418605,6.982478,-12.039634,-11.712174,0.185913,86,100,5636
10,288.00,294.15,3.862597,11.9482,11.7574,288.000000,294.154930,3.862597,-11.948171,-11.757386,0.101711,71,100,6543
11,288.00,293.49,3.826666,12.3628,11.9671,288.000000,293.491803,3.826666,-12.362805,-11.967063,0.195995,61,100,7334
12,288.00,294.76,4.246427,12.3780,12.1009,288.000000,294.757576,4.246427,-12.378049,-12.100887,0.190991,66,100,8092
13,288.00,294.43,4.311354,12.6555,12.2311,288.000000,294.434211,4.311354,-12.655488,-12.231106,0.228365,76,100,8882
14,288.00,294.61,4.153634,12.6524,12.3718,288.000000,294.608696,4.153634,-12.652439,-12.371774,0.226675,69,100,9688
15,288.00,291.81,3.231719,12.7378,12.3283,288.000000,291.812500,3.231719,-12.737805,-12.328252,0.262328,48,100,10463
16,288.00,292.11,3.331690,12.8110,12.4570,288.000000,292.112903,3.331690,-12.810976,-12.457022,0.262223,62,100,11270
17,288.00,291.54,3.112753,12.9756,12.5851,288.000000,291.544118,3.112753,-12.975610,-12.585052,0.289104,68,100,12125
18,288.00,292.19,3.011315,13.1707,12.7544,288.000000,292.192982,3.011315,-13.170732,-12.754439,0.279039,57,100,12978
19,288.00,291.94,2.607769,13.3445,12.8558,288.000000,291.941176,2.607769,-13.344512,-12.855811,0.263140,51,100,13845
20,288.00,292.57,2.865443,13.2805,12.9469,288.000000,292.568966,2.865443,-13.280488,-12.946857,0.299696,58,100,14740
21,288.00,291.52,2.808175,13.2683,12.9612,288.000000,291.522727,2.808175,-13.268293,-12.961197,0.272292,44,100,15636
22,288.00,289.32,1.557752,13.2134,12.8686,288.000000,289.315789,1.557752,-13.213415,-12.868582,0.141303,19,100,16506
23,288.00,288.00,0.000000,12.8140,12.7744,288.000000,288.000000,0.000000,-12.814024,-12.774390,0.017099,11,100,17390
24,288.00,288.11,0.314270,13.0976,12.9604,288.000000,288.111111,0.314270,-13.097561,-12.960366,0.055830,9,100,18238
25,288.00,288.71,0.955769,13.5579,13.2986,288.000000,288.705882,0.955769,-13.557927,-13.298601,0.096442,17,100,19086
26,288.00,288.38,0.486504,13.4604,13.3152,288.000000,288.384615,0.486504,-13.460366,-13.315197,0.067504,13,100,19928
