generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,293.63,9.180440,8.1585,7.9298,288.000000,293.630952,9.180440,-8.158537,-7.929769,0.166015,84,100,674
2,288.00,293.47,8.226225,8.3537,7.8343,288.000000,293.469880,8.226225,-8.353659,-7.834264,0.233250,83,100,1199
3,288.00,289.54,3.825328,9.3720,9.1241,288.000000,289.538462,3.825328,-9.371951,-9.124062,0.133032,26,100,2480
4,288.00,297.64,8.451039,10.3841,9.8182,288.000000,297.642857,8.451039,-10.384146,-9.818162,0.287364,42,100,3260
5,288.00,299.70,10.020479,10.8384,10.4896,288.000000,299.700000,10.020479,-10.838415,-10.489566,0.208945,90,100,3637
6,288.00,295.49,6.767110,11.2195,10.9975,288.000000,295.491228,6.767110,-11.219512,-10.997486,0.110109,57,100,3977
7,288.00,292.60,5.611100,11.4726,11.2248,288.000000,292.600000,5.611100,-11.472561,-11.224797,0.140895,45,100,4309
8,288.00,292.94,4.499120,11.5427,11.3705,288.000000,292.943396,4.499120,-11.542683,-11.370513,0.123296,53,100,4648
9,288.00,293.32,3.087900,11.8750,11.6439,288.000000,293.318182,3.087900,-11.875000,-11.643916,0.113571,44,100,4989
10,288.00,296.46,5.744038,12.0091,11.8010,288.000000,296.457627,5.744038,-12.009146,-11.801002,0.169724,59,100,5301
11,288.00,294.83,4.800456,12.0976,11.8282,288.000000,294.825000,4.800456,-12.097561,-11.828201,0.172576,80,100,5624
12,288.00,294.09,3.644693,12.0793,11.8695,288.000000,294.092308,3.644693,-12.079268,-11.869512,0.161022,65,100,5967
13,288.00,293.84,4.652889,12.3110,11.9160,288.000000,293.837838,4.652889,-12.310976,-11.915953,0.197151,37,100,6312
14,288.00,294.83,5.664215,12.4695,12.1285,288.000000,294.833333,5.664215,-12.469512,-12.128472,0.277821,36,100,6653
15,288.00,294.41,4.521321,12.7439,12.2796,288.000000,294.412500,4.521321,-12.743902,-12.279611,0.287481,80,100,7004
16,288.00,295.78,5.625975,12.8750,12.4597,288.000000,295.780000,5.625975,-12.875000,-12.459695,0.296532,100,100,7374
17,288.00,294.94,5.493305,12.8750,12.5538,288.000000,294.940000,5.493305,-12.875000,-12.553811,0.261667,100,100,7729
18,288.00,296.13,5.813183,12.9146,12.6934,288.000000,296.130000,5.813183,-12.914634,-12.693445,0.206386,100,100,8081
19,288.00,295.98,4.718008,13.0579,12.7931,288.000000,295.980000,4.718008,-13.057927,-12.793140,0.169466,100,100,8437
20,288.00,295.42,4.990351,13.1220,12.8246,288.000000,295.420000,4.990351,-13.121951,-12.824604,0.204387,100,100,8883
21,288.00,295.72,5.386178,13.1463,12.8842,288.000000,295.717172,5.386178,-13.146341,-12.884208,0.192777,99,100,9224
22,288.00,293.14,3.763410,13.2012,12.8576,288.000000,293.139785,3.763410,-13.201220,-12.857560,0.230526,93,100,9584
23,288.00,293.45,4.463752,13.2256,12.8994,288.000000,293.451613,4.463752,-13.225610,-12.899357,0.220084,93,100,9934
24,288.00,292.84,3.522307,13.2835,12.9997,288.000000,292.842105,3.522307,-13.283537,-12.999711,0.218563,95,100,10288
25,288.00,292.20,2.863564,13.3841,13.0767,288.000000,292.200000,2.863564,-13.384146,-13.076707,0.181979,100,100,10651
26,288.00,293.46,3.627552,13.4238,13.2185,288.000000,293.455556,3.627552,-13.423780,-13.218496,0.177174,90,100,10983
