generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,293.73,9.087044,8.3750,7.9637,288.000000,293.725000,9.087044,-8.375000,-7.963681,0.131730,80,100,620
2,288.00,293.71,8.568452,8.7683,7.8590,288.000000,293.714286,8.568452,-8.768293,-7.858994,0.242523,84,100,1160
3,288.00,291.10,3.829890,9.2988,9.1314,288.000000,291.096774,3.829890,-9.298780,-9.131393,0.149454,31,100,1889
4,288.00,293.46,6.368376,10.4878,9.9398,288.000000,293.461538,6.368376,-10.487805,-9.939806,0.186375,39,100,2224
5,288.00,289.69,1.111265,10.8201,10.4510,288.000000,289.686275,1.111265,-10.820122,-10.450980,0.130359,51,100,2652
6,288.00,293.80,4.466100,11.4878,11.0328,288.000000,293.803030,4.466100,-11.487805,-11.032844,0.195213,66,100,3099
7,288.00,294.74,4.814635,11.8476,11.3685,288.000000,294.741935,4.814635,-11.847561,-11.368476,0.256935,93,100,3733
8,288.00,294.65,4.605160,12.1128,11.6722,288.000000,294.650000,4.605160,-12.112805,-11.672195,0.283013,100,100,4174
9,288.00,295.14,5.616084,12.5000,12.0214,288.000000,295.140000,5.616084,-12.500000,-12.021372,0.293273,100,100,4606
10,288.00,293.10,4.912230,12.6128,12.1402,288.000000,293.100000,4.912230,-12.612805,-12.140152,0.286998,100,100,5066
11,288.00,294.25,4.622499,12.7652,12.4203,288.000000,294.250000,4.622499,-12.765244,-12.420335,0.317463,100,100,5535
12,288.00,295.42,4.944047,12.8171,12.5505,288.000000,295.420000,4.944047,-12.817073,-12.550488,0.282982,100,100,6062
13,288.00,296.12,6.776843,12.9756,12.5980,288.000000,296.120000,6.776843,-12.975610,-12.597988,0.310853,100,100,6569
14,288.00,296.15,4.488597,13.1159,12.7864,288.000000,296.150000,4.488597,-13.115854,-12.786372,0.238666,100,100,7039
15,288.00,298.10,6.150610,13.1280,12.9153,288.000000,298.100000,6.150610,-13.128049,-12.915305,0.257862,100,100,7521
16,288.00,296.59,6.693422,13.1768,12.9483,288.000000,296.590000,6.693422,-13.176829,-12.948262,0.220211,100,100,8016
17,288.00,295.07,4.821317,13.2927,12.9991,288.000000,295.070000,4.821317,-13.292683,-12.999085,0.259322,100,100,8553
18,288.00,296.47,5.523504,13.3201,13.0753,288.000000,296.470000,5.523504,-13.320122,-13.075274,0.257511,100,100,9136
19,288.00,299.02,7.917045,13.3750,13.1684,288.000000,299.020000,7.917045,-13.375000,-13.168415,0.218101,100,100,9760
20,288.00,294.10,4.304649,13.4207,13.1976,288.000000,294.100000,4.304649,-13.420732,-13.197591,0.269608,100,100,10465
21,288.00,292.76,4.443242,13.5061,13.2421,288.000000,292.760000,4.443242,-13.506098,-13.242104,0.285101,100,100,11195
22,288.00,290.66,2.159722,13.5884,13.2592,288.000000,290.660000,2.159722,-13.588415,-13.259238,0.328216,100,100,11936
23,288.00,291.61,2.314714,13.7165,13.4795,288.000000,291.610000,2.314714,-13.716463,-13.479543,0.232517,100,100,12711
24,288.00,291.37,2.243457,13.7805,13.5917,288.000000,291.370000,2.243457,-13.780488,-13.591677,0.190448,100,100,13498
25,288.00,291.49,2.229327,13.8476,13.6775,288.000000,291.490000,2.229327,-13.847561,-13.677530,0.144380,100,100,14311
26,288.00,292.27,2.942295,13.9268,13.7813,288.000000,292.270000,2.942295,-13.926829,-13.781280,0.102415,100,100,15111
