generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,288.00,294.53,9.623898,8.1341,7.9239,288.000000,294.530864,9.623898,-8.134146,-7.923931,0.173246,81,100,646
2,288.00,295.41,9.635473,8.6463,7.8645,288.000000,295.412500,9.635473,-8.646341,-7.864520,0.227077,80,100,1188
3,288.00,289.57,1.897904,9.2591,9.0519,288.000000,289.571429,1.897904,-9.259146,-9.051938,0.087172,28,100,2580
4,288.00,291.68,4.485463,10.0030,9.6514,288.000000,291.675000,4.485463,-10.003049,-9.651372,0.141763,40,100,4127
5,288.00,292.41,4.295006,10.2226,9.8455,288.000000,292.410256,4.295006,-10.222561,-9.845528,0.148140,39,100,5648
6,288.00,292.61,3.153612,10.2805,10.0348,288.000000,292.609756,3.153612,-10.280488,-10.034801,0.119563,41,100,7190
7,288.00,290.78,2.755914,10.5152,10.2200,288.000000,290.777778,2.755914,-10.515244,-10.219986,0.143675,45,100,8797
8,288.00,296.54,5.718968,11.2622,10.6735,288.000000,296.541667,5.718968,-11.262195,-10.673463,0.268596,96,100,10401
9,288.00,299.23,6.932323,11.4878,11.0096,288.000000,299.230000,6.932323,-11.487805,-11.009634,0.294415,100,100,12035
10,288.00,300.57,8.257427,11.7622,11.2296,288.000000,300.570000,8.257427,-11.762195,-11.229634,0.346618,100,100,13862
11,288.00,298.26,6.888570,11.8262,11.1901,288.000000,298.260000,6.888570,-11.826220,-11.190091,0.399084,100,100,15578
12,288.00,298.78,6.885608,11.8201,11.2348,288.000000,298.780000,6.885608,-11.820122,-11.234848,0.402403,100,100,17242
13,288.00,294.84,5.275832,11.8476,11.2009,288.000000,294.840000,5.275832,-11.847561,-11.200884,0.394308,100,100,18888
14,288.00,296.46,5.408179,11.9482,11.3857,288.000000,296.460000,5.408179,-11.948171,-11.385732,0.363442,100,100,20522
15,288.00,298.01,5.876215,11.9451,11.5136,288.000000,298.010000,5.876215,-11.945122,-11.513598,0.377885,100,100,22130
16,288.00,297.83,6.610681,12.0122,11.5125,288.000000,297.830000,6.610681,-12.012195,-11.512530,0.408950,100,100,23751
17,288.00,296.33,5.986744,12.0335,11.4819,288.000000,296.330000,5.986744,-12.033537,-11.481921,0.411625,100,100,25448
18,288.00,298.37,6.822983,12.1098,11.6041,288.000000,298.370000,6.822983,-12.109756,-11.604085,0.399108,100,100,27158
19,288.00,299.74,6.679251,12.1372,11.7467,288.000000,299.740000,6.679251,-12.137195,-11.746738,0.305709,100,100,28767
20,288.00,297.85,7.630695,12.1524,11.7855,288.000000,297.850000,7.630695,-12.152439,-11.785518,0.270769,100,100,30355
21,288.00,299.00,8.660254,12.1555,11.9370,288.000000,299.000000,8.660254,-12.155488,-11.937043,0.194307,100,100,31907
22,288.00,298.64,8.999467,12.2713,11.9980,288.000000,298.640000,8.999467,-12.271341,-11.997988,0.209511,100,100,33465
23,288.00,292.43,3.438764,12.3232,11.9659,288.000000,292.430000,3.438764,-12.323171,-11.965945,0.243425,100,100,34971
24,288.00,294.40,4.374929,12.4268,12.1463,288.000000,294.400000,4.374929,-12.426829,-12.146280,0.214993,100,100,36437
25,288.00,294.40,4.176123,12.4878,12.2360,288.000000,294.400000,4.176123,-12.487805,-12.236006,0.178193,100,100,38072
26,288.00,293.21,3.633992,12.5152,12.2080,288.000000,293.210000,3.633992,-12.515244,-12.207988,0.204813,100,100,39546
