generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.34,8.9200,8.5031,79,100,264
2,295.00,307.43,9.2657,8.4379,80,100,515
3,298.00,312.62,9.9143,9.1771,74,100,1627
4,306.00,323.75,10.1343,9.3068,87,100,2524
5,316.00,335.13,10.6086,9.5760,87,100,3462
6,325.00,347.65,10.5657,9.7216,95,100,4566
7,334.00,360.03,10.7657,9.7818,96,100,5725
8,345.00,364.48,10.8514,9.9137,96,100,7039
9,351.00,370.66,10.7686,9.9616,93,100,8389
10,353.00,380.82,10.8200,10.0102,97,100,9744
11,357.00,395.48,10.9686,10.3099,96,100,11105
12,365.00,398.03,11.0086,10.3450,98,100,12441
13,369.00,397.38,11.0971,10.3418,98,100,13767
14,376.00,406.71,10.9543,10.5375,100,100,15100
15,372.00,402.11,11.1829,10.4497,99,100,16465
16,377.00,397.14,11.1743,10.3044,87,100,17889
17,381.00,405.13,11.2800,10.5172,100,100,19341
18,382.00,405.76,11.1143,10.6533,87,100,20719
19,381.00,396.32,11.2286,10.5493,60,100,22105
20,386.00,407.74,11.5229,10.9069,54,100,23436
21,386.00,430.52,11.6257,10.9530,82,100,24734
22,387.00,429.85,11.4686,11.0309,85,100,26014
23,386.00,423.02,11.6600,10.9997,65,100,27294
24,385.00,409.93,11.5429,10.9068,76,100,28643
25,389.00,422.23,11.6286,11.1720,100,100,29960
26,393.00,417.97,11.6257,10.8797,79,100,31236
