generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.57,8.9286,8.5267,77,100,228
2,294.00,305.16,9.0200,8.5188,82,100,457
3,301.00,313.16,9.2543,8.8793,58,100,1796
4,311.00,338.82,10.2114,9.5780,76,100,2992
5,319.00,347.59,10.4914,9.7271,81,100,4024
6,331.00,346.69,10.3371,9.8346,68,100,5222
7,337.00,350.34,10.5343,9.8050,58,100,6501
8,345.00,362.90,10.4829,9.9635,49,100,7871
9,352.00,366.61,10.5914,9.9335,57,100,9243
10,357.00,367.14,10.6657,9.9193,50,100,10636
11,359.00,378.64,10.7457,10.1517,66,100,12040
12,360.00,383.16,10.9743,10.2562,56,100,13490
13,367.00,379.92,10.7914,10.0540,60,100,14963
14,372.00,391.03,11.0429,10.5119,59,100,16434
15,379.00,393.27,11.3000,10.5594,44,100,17850
16,380.00,391.76,11.3029,10.5222,34,100,19221
17,380.00,398.69,11.6514,10.7962,39,100,20581
18,380.00,406.19,11.6886,11.1627,73,100,21944
19,382.00,405.22,11.7686,11.1997,87,100,23357
20,387.00,425.12,12.1257,11.4995,77,100,24737
21,391.00,426.07,12.1029,11.5507,41,100,26097
22,389.00,413.84,12.1029,11.4404,76,100,27416
23,391.00,412.18,12.0657,11.6303,61,100,28727
24,393.00,406.89,12.0886,11.3946,56,100,30010
25,387.00,412.32,11.9857,11.5747,34,100,31292
26,397.00,421.50,12.4486,11.7943,24,100,32553
