generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.28,9.0743,8.5181,80,100,224
2,295.00,308.29,9.2229,8.4329,82,100,435
3,294.00,338.33,9.8457,9.2027,100,100,1597
4,303.00,335.11,10.1000,9.4120,100,100,2657
5,311.00,343.49,10.4229,9.5898,90,100,3836
6,325.00,353.48,10.5086,9.7902,100,100,5036
7,328.00,360.77,10.7486,9.9028,100,100,6325
8,340.00,360.58,10.7800,9.9008,97,100,7585
9,347.00,370.44,11.1400,10.3254,100,100,8886
10,358.00,382.64,11.2200,10.6561,100,100,10150
11,363.00,390.88,11.4000,10.7627,100,100,11403
12,371.00,401.43,11.2686,10.7379,100,100,12675
13,379.00,404.69,11.2229,10.6612,100,100,13953
14,380.00,397.62,11.3086,10.6401,99,100,15251
15,377.00,393.54,11.3143,10.7584,100,100,16550
16,376.00,393.79,11.4000,10.7666,100,100,17888
17,373.00,392.00,11.3943,10.6146,100,100,19211
18,380.00,399.58,11.4200,10.6963,100,100,20533
19,381.00,404.85,11.6714,10.7756,100,100,21838
20,383.00,407.87,11.6914,10.8332,99,100,23145
21,387.00,414.45,11.5229,10.8807,100,100,24465
22,387.00,412.84,11.8886,10.9447,99,100,25820
23,383.00,407.93,11.8257,10.9586,100,100,27193
24,377.00,415.06,12.0543,11.2497,100,100,28572
25,381.00,417.22,11.9771,11.1078,99,100,29899
26,380.00,408.90,11.8857,11.0876,88,100,31203
