generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,8.9657,8.5198,80,100,246
2,295.00,306.48,8.9286,8.4385,75,100,446
3,299.00,310.76,9.6000,8.8828,59,100,1425
4,309.00,322.24,9.7514,9.2042,59,100,2428
5,320.00,332.30,10.0743,9.6388,44,100,3507
6,327.00,340.32,10.1971,9.6874,57,100,4709
7,335.00,352.36,10.3371,9.8904,53,100,5902
8,346.00,363.91,10.7800,10.0159,64,100,7130
9,350.00,370.48,10.6657,10.0560,69,100,8383
10,359.00,390.15,10.8286,10.2656,79,100,9681
11,357.00,392.09,11.1429,10.3328,99,100,11028
12,363.00,403.47,11.4086,10.4947,100,100,12360
13,370.00,410.44,11.4057,10.5702,100,100,13708
14,371.00,409.99,11.2629,10.5368,100,100,15051
15,378.00,430.69,11.3600,10.7632,100,100,16409
16,378.00,409.90,11.5771,10.6913,100,100,17822
17,375.00,425.17,11.5514,10.9211,100,100,19229
18,375.00,406.23,11.4857,10.6374,100,100,20624
19,371.00,422.16,11.6171,10.7847,100,100,22023
20,370.00,412.13,11.7857,10.7801,100,100,23402
21,366.00,410.79,11.6371,10.7446,92,100,24812
22,372.00,413.75,11.8657,10.7932,91,100,26215
23,378.00,421.17,11.7171,10.8544,89,100,27598
24,383.00,420.56,11.6971,10.7453,77,100,28992
25,380.00,420.83,11.4800,10.7968,88,100,30392
26,384.00,409.00,11.6771,10.6446,81,100,31790
