generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,9.1086,8.5469,74,100,217
2,294.00,307.72,9.1571,8.5118,76,100,440
3,298.00,314.84,9.7057,9.1529,100,100,1663
4,309.00,331.82,10.0971,9.4638,100,100,2820
5,318.00,350.40,10.4857,9.7420,100,100,4084
6,323.00,373.57,10.4629,9.8611,100,100,5427
7,337.00,367.34,10.6829,9.9348,100,100,6763
8,343.00,367.48,10.5543,9.9901,100,100,8143
9,352.00,375.95,11.1571,10.1638,100,100,9492
10,356.00,372.90,10.7857,10.1125,91,100,10873
11,362.00,389.22,10.7686,10.2778,88,100,12202
12,367.00,390.21,10.9429,10.3021,95,100,13545
13,370.00,401.68,11.2600,10.5900,100,100,14885
14,373.00,403.01,11.1229,10.5915,100,100,16242
15,369.00,402.67,11.2343,10.5015,100,100,17608
16,372.00,399.28,11.4257,10.6239,100,100,18958
17,377.00,401.63,11.3486,10.7292,100,100,20275
18,377.00,402.75,11.5743,10.7824,100,100,21630
19,380.00,410.54,11.7600,10.9625,100,100,22977
20,385.00,410.66,11.7229,10.9768,100,100,24275
21,386.00,418.01,11.7343,11.0658,100,100,25560
22,383.00,420.15,11.9057,11.2163,100,100,26861
23,378.00,414.79,11.7143,11.0535,100,100,28180
24,389.00,414.98,11.6000,11.0432,100,100,29496
25,384.00,412.50,11.9857,11.1715,100,100,30774
26,388.00,415.03,11.8886,11.2385,100,100,32040
