generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.18,8.9543,8.5358,77,100,252
2,294.00,306.30,9.1029,8.4557,67,100,425
3,298.00,314.78,9.7686,9.0704,50,100,1293
4,309.00,338.78,10.2800,9.4903,90,100,2084
5,316.00,343.14,10.4000,9.7708,100,100,3000
6,327.00,360.32,10.8029,9.9567,100,100,4102
7,335.00,358.32,10.6657,9.9773,100,100,5329
8,344.00,358.01,10.8314,10.1729,99,100,6669
9,347.00,364.03,11.3343,10.3878,100,100,8023
10,352.00,372.07,11.1571,10.5253,100,100,9432
11,359.00,380.52,11.4686,10.7408,100,100,10862
12,366.00,384.07,11.4571,10.8627,100,100,12275
13,366.00,386.74,11.5371,10.8641,93,100,13688
14,373.00,386.03,11.5771,10.7727,92,100,15119
15,369.00,393.03,11.5286,10.9637,100,100,16516
16,372.00,385.76,11.9086,11.0464,100,100,17906
17,372.00,392.08,11.8486,11.0205,100,100,19282
18,378.00,392.38,11.8343,11.1306,100,100,20639
19,379.00,404.93,11.9914,11.3762,99,100,21957
20,384.00,400.94,12.0229,11.3207,83,100,23237
21,388.00,409.49,11.9657,11.5815,51,100,24552
22,389.00,410.25,12.0714,11.6350,59,100,25894
23,393.00,411.78,12.2000,11.7047,54,100,27232
24,389.00,413.34,12.1229,11.6035,90,100,28576
25,388.00,406.26,12.1086,11.2199,95,100,29900
26,391.00,408.02,12.0114,11.1642,96,100,31178
