dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,V,V,V,V,15,V,V,V,V,127,V,V,V,77,V,V,V,V,V,V,V,22,250,164,127,V,135,V,114,V,152,135,V,152,15,152
1,2,8.5,22,22,22,V,V,V,V,15,V,V,V,V,127,V,V,V,77,V,V,V,V,V,V,V,22,250,164,127,V,135,V,114,V,152,135,V,152,15,152
1,3,9.0,22,22,22,V,V,V,V,15,V,V,V,V,127,V,V,V,77,V,V,V,V,V,V,V,22,250,164,127,V,135,V,114,V,152,135,V,152,15,152
1,4,9.5,22,22,22,V,V,V,V,15,V,V,V,V,V,V,V,V,77,V,V,V,V,V,V,V,22,250,164,115,V,135,V,114,V,152,135,V,152,15,152
1,5,10.0,22,22,22,V,V,V,V,15,V,V,V,V,V,V,V,V,77,V,V,V,V,V,V,V,22,250,164,115,V,135,V,114,V,152,135,V,152,15,152
1,6,10.5,22,22,22,V,V,V,V,15,V,V,V,V,V,V,V,V,77,V,V,V,V,V,V,V,22,250,164,115,V,135,V,114,V,152,135,V,152,15,152
1,7,11.0,V,V,185,V,V,V,V,15,V,V,V,V,V,V,V,V,77,V,V,V,V,V,V,V,245,250,164,115,V,135,V,114,V,152,135,V,152,15,152
1,8,11.5,V,V,185,V,V,V,V,15,V,V,V,V,V,V,V,V,77,V,V,V,V,V,V,V,245,250,164,V,V,135,V,114,V,152,135,V,152,15,152
1,9,12.0,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,245,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,10,12.5,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,245,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,11,13.0,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,245,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,12,13.5,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,245,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,13,14.0,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,14,14.5,46,V,185,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,15,15.0,46,V,221,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,16,15.5,46,V,221,V,46,V,V,14,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,166,233,V,V,263,182,166,V,233,223,V,182,14,46
1,17,16.0,110,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,18,16.5,110,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,19,17.0,110,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,20,17.5,110,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,21,18.0,V,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,22,18.5,V,V,221,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,235,V,235,V,155,V,V,129,V,129,155,235
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,2,8.5,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,3,9.0,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,4,9.5,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,5,10.0,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,6,10.5,172,172,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,39,43,68
2,7,11.0,62,V,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,62,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,62,43,68
2,8,11.5,62,V,V,V,V,V,V,V,V,V,V,V,181,V,V,V,V,V,62,V,V,V,V,V,V,118,V,V,V,V,V,V,V,41,V,V,62,43,68
2,9,12.0,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,62,146,275
2,10,12.5,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,62,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,62,146,275
