generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,291.17,12.051520,9.1173,8.4622,282.000000,291.170732,12.051520,-9.117284,-8.462210,0.265498,82,100,822
2,282.00,293.91,11.118681,9.1173,8.4313,282.000000,293.911392,11.118681,-9.117284,-8.431317,0.335565,79,100,1455
3,282.00,292.79,10.639980,9.9969,9.2928,282.000000,292.785714,10.639980,-9.996914,-9.292769,0.262743,98,100,3308
4,282.00,294.54,8.466900,10.4043,9.8710,282.000000,294.540000,8.466900,-10.404321,-9.870988,0.326227,100,100,5063
5,282.00,294.82,8.393307,10.5123,10.1377,282.000000,294.820000,8.393307,-10.512346,-10.137747,0.222060,100,100,7737
6,282.00,294.53,8.489352,10.6111,10.2244,282.000000,294.530000,8.489352,-10.611111,-10.224444,0.234370,100,100,9647
7,282.00,294.58,8.604859,10.9012,10.4281,282.000000,294.580000,8.604859,-10.901235,-10.428117,0.262679,100,100,11433
8,282.00,293.50,9.910096,10.9846,10.6308,282.000000,293.500000,9.910096,-10.984568,-10.630833,0.292364,100,100,13210
9,282.00,293.61,11.145308,11.2284,10.8113,282.000000,293.610000,11.145308,-11.228395,-10.811296,0.308394,100,100,14877
10,282.00,293.59,11.703927,11.3333,10.9711,282.000000,293.590000,11.703927,-11.333333,-10.971142,0.287757,100,100,16543
11,282.00,290.34,7.424581,11.4815,11.1340,282.000000,290.340000,7.424581,-11.481481,-11.134043,0.236212,100,100,18187
12,282.00,290.19,6.815710,11.7037,11.3552,282.000000,290.190000,6.815710,-11.703704,-11.355185,0.233446,100,100,19795
13,282.00,288.44,6.290183,11.7747,11.3463,282.000000,288.440000,6.290183,-11.774691,-11.346265,0.243674,100,100,21402
14,282.00,290.57,6.511920,11.9198,11.5545,282.000000,290.570000,6.511920,-11.919753,-11.554506,0.197728,100,100,23022
15,282.00,291.29,7.113782,11.9228,11.6160,282.000000,291.290000,7.113782,-11.922840,-11.615957,0.215755,100,100,24652
16,282.00,291.41,6.193698,11.9660,11.6570,282.000000,291.410000,6.193698,-11.966049,-11.657006,0.167973,100,100,26289
17,282.00,290.57,6.759075,12.0463,11.6608,282.000000,290.570000,6.759075,-12.046296,-11.660772,0.196126,100,100,27905
18,282.00,289.68,6.147975,12.0000,11.6937,282.000000,289.680000,6.147975,-12.000000,-11.693735,0.221828,100,100,29559
19,282.00,288.48,3.948367,12.1111,11.7704,282.000000,288.480000,3.948367,-12.111111,-11.770370,0.243250,100,100,31182
20,282.00,288.69,4.136895,12.1358,11.8036,282.000000,288.690000,4.136895,-12.135802,-11.803642,0.234727,100,100,32806
21,282.00,290.85,5.101715,12.1481,11.8915,282.000000,290.850000,5.101715,-12.148148,-11.891451,0.239886,100,100,34412
22,282.00,289.95,5.485207,12.1481,11.8448,282.000000,289.950000,5.485207,-12.148148,-11.844753,0.265216,100,100,36038
23,282.00,289.20,5.820653,12.2315,11.8610,282.000000,289.200000,5.820653,-12.231481,-11.861049,0.266115,100,100,37655
24,282.00,291.61,5.822190,12.2346,12.0665,282.000000,291.610000,5.822190,-12.234568,-12.066512,0.152179,100,100,39266
25,282.00,288.99,5.101951,12.2901,12.1070,282.000000,288.990000,5.101951,-12.290123,-12.107037,0.144180,100,100,40904
26,282.00,287.72,4.226299,12.5741,12.2610,282.000000,287.720000,4.226299,-12.574074,-12.260957,0.169531,100,100,42546
