generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,290.34,11.047263,8.9907,8.4702,282.000000,290.344828,11.047263,-8.990741,-8.470165,0.259166,87,100,753
2,282.00,290.17,11.064092,9.2654,8.4736,282.000000,290.170455,11.064092,-9.265432,-8.473590,0.327757,88,100,1410
3,282.00,294.89,14.316886,9.8704,9.1841,282.000000,294.887324,14.316886,-9.870370,-9.184055,0.276565,71,100,4336
4,282.00,302.82,12.184025,10.6111,9.8963,282.000000,302.817204,12.184025,-10.611111,-9.896323,0.455234,93,100,6210
5,282.00,297.72,12.284201,10.7346,10.0406,282.000000,297.720000,12.284201,-10.734568,-10.040586,0.477832,100,100,8040
6,282.00,294.57,11.487606,11.0864,10.3776,282.000000,294.570000,11.487606,-11.086420,-10.377623,0.536451,100,100,10178
7,282.00,297.50,14.898658,11.4352,10.7707,282.000000,297.500000,14.898658,-11.435185,-10.770741,0.445720,100,100,12009
8,282.00,298.68,14.511292,11.5586,10.9931,282.000000,298.680000,14.511292,-11.558642,-10.993086,0.384163,100,100,13814
9,282.00,296.33,12.059067,11.5926,11.1184,282.000000,296.330000,12.059067,-11.592593,-11.118395,0.354704,100,100,15613
10,282.00,293.19,11.214929,11.6358,11.2258,282.000000,293.189474,11.214929,-11.635802,-11.225828,0.292850,95,100,17318
11,282.00,286.82,5.156245,11.7778,11.3970,282.000000,286.816092,5.156245,-11.777778,-11.397013,0.251374,87,100,18959
12,282.00,288.10,4.304649,12.2099,11.7333,282.000000,288.100000,4.304649,-12.209877,-11.733302,0.272557,100,100,20609
13,282.00,287.40,4.166533,12.3519,11.8608,282.000000,287.400000,4.166533,-12.351852,-11.860772,0.306144,100,100,22316
14,282.00,288.43,4.613578,12.4105,12.0189,282.000000,288.430000,4.613578,-12.410494,-12.018920,0.320678,100,100,23949
15,282.00,289.26,5.458241,12.5617,12.0937,282.000000,289.260000,5.458241,-12.561728,-12.093704,0.346162,100,100,25795
16,282.00,290.41,5.481049,12.5710,12.2395,282.000000,290.410000,5.481049,-12.570988,-12.239475,0.291751,100,100,27658
17,282.00,289.94,5.251324,12.5679,12.3227,282.000000,289.940000,5.251324,-12.567901,-12.322654,0.254451,100,100,29512
18,282.00,288.85,4.274050,12.6389,12.3419,282.000000,288.850000,4.274050,-12.638889,-12.341852,0.208535,100,100,31073
19,282.00,289.78,4.906282,12.6296,12.3884,282.000000,289.780000,4.906282,-12.629630,-12.388426,0.224202,100,100,32615
20,282.00,289.86,5.075470,12.6574,12.4731,282.000000,289.860000,5.075470,-12.657407,-12.473056,0.148313,100,100,34601
21,282.00,289.44,4.637499,12.7191,12.5115,282.000000,289.440000,4.637499,-12.719136,-12.511543,0.138399,100,100,36406
22,282.00,289.45,5.099755,12.7191,12.5546,282.000000,289.450000,5.099755,-12.719136,-12.554568,0.152233,100,100,38294
23,282.00,289.16,3.905688,12.7500,12.6074,282.000000,289.160000,3.905688,-12.750000,-12.607407,0.114406,100,100,40231
24,282.00,287.20,3.883298,12.9691,12.5923,282.000000,287.200000,3.883298,-12.969136,-12.592284,0.197812,100,100,41990
25,282.00,286.66,3.484882,13.0247,12.6754,282.000000,286.660000,3.484882,-13.024691,-12.675432,0.218457,100,100,43893
26,282.00,286.44,3.118718,13.0772,12.8065,282.000000,286.440000,3.118718,-13.077160,-12.806512,0.182675,100,100,45623
