generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.91,10.598139,8.9167,8.4767,282.000000,289.905882,10.598139,-8.916667,-8.476652,0.254358,85,100,723
2,282.00,289.40,10.343706,9.1852,8.4651,282.000000,289.397849,10.343706,-9.185185,-8.465054,0.290782,93,100,1371
3,282.00,292.56,8.451125,9.8735,9.2718,282.000000,292.555556,8.451125,-9.873457,-9.271752,0.216424,63,100,3295
4,282.00,299.07,8.115732,10.5432,9.9349,282.000000,299.070000,8.115732,-10.543210,-9.934938,0.325279,100,100,5325
5,282.00,297.73,8.665858,10.7531,10.2674,282.000000,297.730000,8.665858,-10.753086,-10.267377,0.254466,100,100,7274
6,282.00,293.87,7.598230,10.9167,10.5149,282.000000,293.870000,7.598230,-10.916667,-10.514907,0.258005,100,100,9412
7,282.00,290.07,5.940126,11.0216,10.4260,282.000000,290.070000,5.940126,-11.021605,-10.425988,0.444318,100,100,11567
8,282.00,286.99,4.065698,11.1420,10.4945,282.000000,286.990000,4.065698,-11.141975,-10.494537,0.425826,100,100,13942
9,282.00,287.01,3.726916,11.3333,10.7854,282.000000,287.010000,3.726916,-11.333333,-10.785432,0.302175,100,100,16395
10,282.00,287.90,4.376071,11.3673,10.9242,282.000000,287.900000,4.376071,-11.367284,-10.924198,0.335832,100,100,18476
11,282.00,287.77,4.254069,11.5247,10.9788,282.000000,287.770000,4.254069,-11.524691,-10.978765,0.291822,100,100,20520
12,282.00,289.16,4.631889,11.6080,11.2156,282.000000,289.160000,4.631889,-11.608025,-11.215556,0.288741,100,100,22523
13,282.00,289.42,4.802458,11.6420,11.2560,282.000000,289.420000,4.802458,-11.641975,-11.255988,0.257290,100,100,24536
14,282.00,288.61,4.619296,11.6451,11.2642,282.000000,288.610000,4.619296,-11.645062,-11.264228,0.290664,100,100,26527
15,282.00,287.51,3.940799,11.6019,11.2783,282.000000,287.510000,3.940799,-11.601852,-11.278302,0.236247,100,100,28505
16,282.00,289.49,5.391651,11.6327,11.3537,282.000000,289.490000,5.391651,-11.632716,-11.353673,0.305068,100,100,30493
17,282.00,289.21,5.579059,11.8395,11.4006,282.000000,289.210000,5.579059,-11.839506,-11.400556,0.330573,100,100,32480
18,282.00,289.71,5.743335,11.9722,11.5424,282.000000,289.710000,5.743335,-11.972222,-11.542407,0.308307,100,100,34463
19,282.00,289.01,6.479961,12.0154,11.5171,282.000000,289.010000,6.479961,-12.015432,-11.517068,0.343265,100,100,36449
20,282.00,288.79,6.365996,11.9383,11.6284,282.000000,288.790000,6.365996,-11.938272,-11.628364,0.233157,100,100,38433
21,282.00,290.06,6.672061,12.0772,11.7563,282.000000,290.060000,6.672061,-12.077160,-11.756265,0.173553,100,100,40395
22,282.00,291.29,7.887072,12.1173,11.8349,282.000000,291.290000,7.887072,-12.117284,-11.834938,0.138048,100,100,42366
23,282.00,289.37,7.182834,12.2037,11.8699,282.000000,289.370000,7.182834,-12.203704,-11.869907,0.140863,100,100,44328
24,282.00,288.91,6.666476,12.1698,11.9072,282.000000,288.910000,6.666476,-12.169753,-11.907191,0.106764,100,100,46297
25,282.00,289.28,7.472724,12.2778,11.9385,282.000000,289.280000,7.472724,-12.277778,-11.938519,0.144633,100,100,48235
26,282.00,291.79,7.739890,12.3025,12.0235,282.000000,291.790000,7.739890,-12.302469,-12.023549,0.170601,100,100,50163
