generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,293.43,11.381863,9.1235,8.4263,282.000000,293.433735,11.381863,-9.123457,-8.426261,0.284890,83,100,772
2,282.00,297.18,11.616556,9.1235,8.4180,282.000000,297.175000,11.616556,-9.123457,-8.417978,0.316217,80,100,1275
3,282.00,302.89,13.547074,10.0093,9.3747,282.000000,302.886598,13.547074,-10.009259,-9.374698,0.323396,97,100,2840
4,282.00,297.77,14.354689,10.4383,9.7700,282.000000,297.770000,14.354689,-10.438272,-9.769969,0.365863,100,100,4358
5,282.00,301.90,15.729272,10.7407,10.2232,282.000000,301.900000,15.729272,-10.740741,-10.223179,0.316762,100,100,5883
6,282.00,301.30,15.107283,11.0062,10.6104,282.000000,301.300000,15.107283,-11.006173,-10.610370,0.202280,100,100,7093
7,282.00,294.42,8.511381,11.3333,10.9392,282.000000,294.420000,8.511381,-11.333333,-10.939167,0.342908,100,100,8268
8,282.00,292.23,8.893655,11.4352,11.0406,282.000000,292.230000,8.893655,-11.435185,-11.040586,0.305261,100,100,9367
9,282.00,293.70,8.780091,11.4815,11.2568,282.000000,293.700000,8.780091,-11.481481,-11.256821,0.142167,100,100,10459
10,282.00,287.39,3.812860,11.6080,11.3330,282.000000,287.390000,3.812860,-11.608025,-11.332994,0.137954,100,100,11525
11,282.00,286.83,3.558244,11.6944,11.4026,282.000000,286.830000,3.558244,-11.694444,-11.402593,0.150177,100,100,12599
12,282.00,287.70,4.746578,11.8611,11.7114,282.000000,287.700000,4.746578,-11.861111,-11.711420,0.078038,100,100,13634
13,282.00,286.71,2.868083,12.0216,11.8362,282.000000,286.710000,2.868083,-12.021605,-11.836173,0.104012,100,100,14676
14,282.00,285.90,2.819574,12.1821,11.9588,282.000000,285.900000,2.819574,-12.182099,-11.958796,0.160412,100,100,15777
15,282.00,285.48,2.729396,12.3889,12.0688,282.000000,285.480000,2.729396,-12.388889,-12.068827,0.148411,100,100,16864
16,282.00,285.75,3.050820,12.4352,12.2176,282.000000,285.750000,3.050820,-12.435185,-12.217623,0.134999,100,100,17977
17,282.00,285.60,2.979933,12.5772,12.3632,282.000000,285.600000,2.979933,-12.577160,-12.363241,0.110098,100,100,19114
18,282.00,285.39,2.323338,12.7068,12.4896,282.000000,285.390000,2.323338,-12.706790,-12.489599,0.105076,100,100,20266
19,282.00,285.71,2.228430,12.8117,12.5807,282.000000,285.710000,2.228430,-12.811728,-12.580679,0.129257,100,100,21424
20,282.00,285.93,2.665539,12.8920,12.6951,282.000000,285.930000,2.665539,-12.891975,-12.695062,0.134603,100,100,22579
21,282.00,287.84,3.646149,13.0062,12.8327,282.000000,287.840000,3.646149,-13.006173,-12.832747,0.095490,100,100,23746
22,282.00,287.45,4.085034,13.0525,12.8845,282.000000,287.450000,4.085034,-13.052469,-12.884537,0.128549,100,100,24928
23,282.00,287.22,4.080637,13.0617,12.9154,282.000000,287.220000,4.080637,-13.061728,-12.915401,0.134739,100,100,26106
24,282.00,285.26,2.265480,13.1821,12.9552,282.000000,285.260000,2.265480,-13.182099,-12.955185,0.163178,100,100,27286
25,282.00,284.93,2.108341,13.1636,13.0157,282.000000,284.930000,2.108341,-13.163580,-13.015679,0.103800,100,100,28465
26,282.00,285.53,2.459492,13.2438,13.1197,282.000000,285.530000,2.459492,-13.243827,-13.119660,0.064269,100,100,29670
