generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,292.25,10.537772,8.8241,8.4305,282.000000,292.250000,10.537772,-8.824074,-8.430519,0.254602,84,100,850
2,282.00,292.63,10.262535,9.0617,8.4178,282.000000,292.629630,10.262535,-9.061728,-8.417772,0.316267,81,100,1593
3,282.00,296.62,11.264245,10.1944,9.6521,282.000000,296.617647,11.264245,-10.194444,-9.652097,0.267307,68,100,2739
4,282.00,292.12,9.546280,10.9136,10.2864,282.000000,292.121951,9.546280,-10.913580,-10.286397,0.341845,82,100,3281
5,282.00,299.26,11.425953,11.3673,10.9435,282.000000,299.260000,11.425953,-11.367284,-10.943549,0.312116,100,100,3753
6,282.00,298.46,11.956939,11.4599,11.1649,282.000000,298.460000,11.956939,-11.459877,-11.164907,0.246859,100,100,4179
7,282.00,288.55,7.115300,11.7685,11.2435,282.000000,288.550000,7.115300,-11.768519,-11.243457,0.270667,100,100,5101
8,282.00,287.21,4.084838,12.0802,11.5887,282.000000,287.210000,4.084838,-12.080247,-11.588735,0.292069,100,100,5929
9,282.00,287.89,4.753725,12.2500,11.9160,282.000000,287.890000,4.753725,-12.250000,-11.916049,0.226351,100,100,6541
10,282.00,286.59,3.340943,12.5432,12.1922,282.000000,286.590000,3.340943,-12.543210,-12.192222,0.231509,100,100,7181
11,282.00,287.65,3.795721,12.7130,12.4788,282.000000,287.650000,3.795721,-12.712963,-12.478827,0.170803,100,100,7697
12,282.00,287.91,3.580768,12.9475,12.6700,282.000000,287.910000,3.580768,-12.947531,-12.669969,0.178446,100,100,8266
13,282.00,289.52,4.992955,13.0679,12.8649,282.000000,289.520000,4.992955,-13.067901,-12.864907,0.179555,100,100,8734
14,282.00,287.82,3.713166,13.1883,12.9113,282.000000,287.820000,3.713166,-13.188272,-12.911265,0.170748,100,100,9202
15,282.00,288.19,3.764824,13.3025,13.0379,282.000000,288.190000,3.764824,-13.302469,-13.037901,0.150261,100,100,9674
16,282.00,287.90,4.201190,13.3673,13.1206,282.000000,287.900000,4.201190,-13.367284,-13.120617,0.160682,100,100,10190
17,282.00,287.41,4.030124,13.4630,13.2336,282.000000,287.410000,4.030124,-13.462963,-13.233611,0.136347,100,100,10669
18,282.00,287.56,3.718387,13.5741,13.3060,282.000000,287.560000,3.718387,-13.574074,-13.306019,0.167916,100,100,11138
19,282.00,288.53,4.302220,13.6173,13.3960,282.000000,288.530000,4.302220,-13.617284,-13.396019,0.143881,100,100,11621
20,282.00,287.85,4.446066,13.6481,13.4088,282.000000,287.850000,4.446066,-13.648148,-13.408765,0.170325,100,100,12113
21,282.00,288.27,3.951848,13.6759,13.4459,282.000000,288.270000,3.951848,-13.675926,-13.445895,0.162939,100,100,12615
22,282.00,288.19,4.424240,13.7068,13.4857,282.000000,288.190000,4.424240,-13.706790,-13.485710,0.165822,100,100,13116
23,282.00,287.38,3.743741,13.7130,13.4951,282.000000,287.380000,3.743741,-13.712963,-13.495123,0.135522,100,100,13626
24,282.00,288.20,5.282045,13.7469,13.5412,282.000000,288.200000,5.282045,-13.746914,-13.541235,0.160380,100,100,14116
25,282.00,286.50,3.404409,13.8488,13.5946,282.000000,286.500000,3.404409,-13.848765,-13.594568,0.137978,100,100,14595
26,282.00,285.26,2.780719,13.8580,13.6240,282.000000,285.260000,2.780719,-13.858025,-13.623981,0.147958,100,100,15089
