generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.72,10.900876,9.1574,8.4917,282.000000,289.720930,10.900876,-9.157407,-8.491710,0.256781,86,100,726
2,282.00,290.34,10.529704,9.0710,8.4331,282.000000,290.337209,10.529704,-9.070988,-8.433068,0.301270,86,100,1379
3,282.00,289.75,7.007106,9.7593,9.2502,282.000000,289.753086,7.007106,-9.759259,-9.250229,0.341135,81,100,3986
4,282.00,289.98,5.337452,10.0710,9.6648,282.000000,289.977778,5.337452,-10.070988,-9.664815,0.247802,90,100,5182
5,282.00,286.19,3.048590,10.5957,10.2655,282.000000,286.190000,3.048590,-10.595679,-10.265494,0.185353,100,100,5754
6,282.00,285.85,2.826217,11.0093,10.6983,282.000000,285.850000,2.826217,-11.009259,-10.698302,0.137617,100,100,6399
7,282.00,285.12,2.562343,11.5278,10.9386,282.000000,285.120000,2.562343,-11.527778,-10.938611,0.162015,100,100,7057
8,282.00,286.44,2.612738,11.6173,11.3235,282.000000,286.440000,2.612738,-11.617284,-11.323549,0.195597,100,100,7722
9,282.00,285.85,2.797767,11.7037,11.4549,282.000000,285.850000,2.797767,-11.703704,-11.454907,0.185881,100,100,8421
10,282.00,285.08,2.091315,11.8457,11.5978,282.000000,285.080000,2.091315,-11.845679,-11.597840,0.164408,100,100,9089
11,282.00,287.70,3.612478,11.9753,11.7819,282.000000,287.700000,3.612478,-11.975309,-11.781852,0.145496,100,100,9736
12,282.00,286.31,3.814957,12.0525,11.7887,282.000000,286.310000,3.814957,-12.052469,-11.788704,0.179683,100,100,10393
13,282.00,287.09,3.225198,12.1574,12.0148,282.000000,287.090000,3.225198,-12.157407,-12.014815,0.157716,100,100,10988
14,282.00,286.64,3.154425,12.2068,12.0262,282.000000,286.640000,3.154425,-12.206790,-12.026204,0.157884,100,100,11604
15,282.00,286.80,3.663332,12.2840,12.0781,282.000000,286.800000,3.663332,-12.283951,-12.078148,0.124247,100,100,12223
16,282.00,289.12,4.988547,12.3549,12.1483,282.000000,289.120000,4.988547,-12.354938,-12.148272,0.126694,100,100,12851
17,282.00,289.39,5.021743,12.4691,12.1885,282.000000,289.390000,5.021743,-12.469136,-12.188488,0.157033,100,100,13498
18,282.00,288.59,5.890832,12.4784,12.1819,282.000000,288.590000,5.890832,-12.478395,-12.181944,0.188607,100,100,14179
19,282.00,286.85,4.633303,12.5833,12.2491,282.000000,286.850000,4.633303,-12.583333,-12.249136,0.230474,100,100,14865
20,282.00,287.96,6.736349,12.7716,12.3798,282.000000,287.960000,6.736349,-12.771605,-12.379846,0.277210,100,100,15562
21,282.00,293.17,10.110445,12.8056,12.5305,282.000000,293.170000,10.110445,-12.805556,-12.530494,0.293649,100,100,16300
22,282.00,288.66,7.352850,12.9352,12.5663,282.000000,288.660000,7.352850,-12.935185,-12.566327,0.228890,100,100,17061
23,282.00,286.24,2.775320,12.9475,12.6902,282.000000,286.240000,2.775320,-12.947531,-12.690247,0.197733,100,100,17886
24,282.00,285.78,3.008588,13.1667,12.7694,282.000000,285.780000,3.008588,-13.166667,-12.769383,0.196360,100,100,18700
25,282.00,287.39,4.333347,13.2068,12.9197,282.000000,287.390000,4.333347,-13.206790,-12.919722,0.199607,100,100,19600
26,282.00,288.75,5.046533,13.2685,13.0611,282.000000,288.750000,5.046533,-13.268519,-13.061142,0.137732,100,100,20548
