generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.09,10.109218,8.9475,8.5155,282.000000,289.090909,10.109218,-8.947531,-8.515467,0.206840,88,100,1503
2,282.00,289.72,10.257897,8.8611,8.4818,282.000000,289.720930,10.257897,-8.861111,-8.481769,0.239435,86,100,2481
3,282.00,285.09,3.781109,9.5432,9.1465,282.000000,285.086957,3.781109,-9.543210,-9.146471,0.170483,46,100,6071
4,282.00,287.87,5.534303,10.3056,9.4169,282.000000,287.870968,5.534303,-10.305556,-9.416866,0.298358,62,100,8313
5,282.00,288.89,4.801864,10.6728,10.0381,282.000000,288.890000,4.801864,-10.672840,-10.038148,0.392739,100,100,10905
6,282.00,291.10,5.884726,10.9105,10.6210,282.000000,291.100000,5.884726,-10.910494,-10.621049,0.189101,100,100,13606
7,282.00,290.48,6.314238,11.1389,10.7460,282.000000,290.480000,6.314238,-11.138889,-10.746049,0.221269,100,100,15718
8,282.00,293.46,7.588702,11.2870,10.9359,282.000000,293.460000,7.588702,-11.287037,-10.935895,0.231428,100,100,17724
9,282.00,293.39,7.398507,11.6296,11.0735,282.000000,293.390000,7.398507,-11.629630,-11.073457,0.240170,100,100,21452
10,282.00,292.66,6.293203,11.6358,11.2156,282.000000,292.660000,6.293203,-11.635802,-11.215586,0.264559,100,100,23852
11,282.00,289.62,6.373037,11.6358,11.1773,282.000000,289.620000,6.373037,-11.635802,-11.177315,0.298920,100,100,26208
12,282.00,287.93,4.923931,11.6574,11.3145,282.000000,287.930000,4.923931,-11.657407,-11.314475,0.291660,100,100,28661
13,282.00,287.60,4.140048,11.6975,11.5191,282.000000,287.600000,4.140048,-11.697531,-11.519105,0.122010,100,100,30896
14,282.00,286.01,3.748320,11.6605,11.5273,282.000000,286.010000,3.748320,-11.660494,-11.527315,0.094596,100,100,33174
15,282.00,284.73,1.948615,11.7809,11.6417,282.000000,284.730000,1.948615,-11.780864,-11.641728,0.068518,100,100,35353
16,282.00,285.25,1.930673,11.8364,11.6984,282.000000,285.250000,1.930673,-11.836420,-11.698395,0.061050,100,100,37392
17,282.00,285.52,2.022276,11.8241,11.7601,282.000000,285.520000,2.022276,-11.824074,-11.760093,0.039552,100,100,39803
18,282.00,284.65,2.108910,11.9784,11.8127,282.000000,284.650000,2.108910,-11.978395,-11.812685,0.076434,100,100,42013
19,282.00,284.43,1.850703,12.0123,11.8938,282.000000,284.430000,1.850703,-12.012346,-11.893827,0.054947,100,100,44137
20,282.00,284.83,1.655627,12.0864,11.9690,282.000000,284.830000,1.655627,-12.086420,-11.968951,0.049042,100,100,46175
21,282.00,284.15,1.675560,12.1451,11.9978,282.000000,284.150000,1.675560,-12.145062,-11.997840,0.048222,100,100,48336
22,282.00,284.27,1.666463,12.1574,12.0318,282.000000,284.270000,1.666463,-12.157407,-12.031759,0.053892,100,100,51093
23,282.00,284.80,2.073644,12.1821,12.0572,282.000000,284.800000,2.073644,-12.182099,-12.057222,0.068109,100,100,53146
24,282.00,284.24,1.965299,12.2099,12.1083,282.000000,284.240000,1.965299,-12.209877,-12.108333,0.084997,100,100,55540
25,282.00,283.00,1.113553,12.2593,12.1506,282.000000,283.000000,1.113553,-12.259259,-12.150617,0.087017,100,100,58061
26,282.00,283.34,1.343280,12.3519,12.2153,282.000000,283.340000,1.343280,-12.351852,-12.215309,0.073962,100,100,60600
