generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,290.10,11.186321,9.2346,8.4725,282.000000,290.095238,11.186321,-9.234568,-8.472479,0.263162,84,100,1098
2,282.00,290.92,11.279730,9.1142,8.4313,282.000000,290.920455,11.279730,-9.114198,-8.431257,0.312416,88,100,1934
3,282.00,293.49,8.686425,9.6790,9.1665,282.000000,293.489796,8.686425,-9.679012,-9.166541,0.244253,98,100,4214
4,282.00,292.35,7.359742,10.0556,9.5003,282.000000,292.350515,7.359742,-10.055556,-9.500255,0.427362,97,100,5816
5,282.00,289.54,6.119510,10.4784,9.9292,282.000000,289.540000,6.119510,-10.478395,-9.929167,0.408570,100,100,6660
6,282.00,289.89,5.574756,10.9938,10.4891,282.000000,289.890000,5.574756,-10.993827,-10.489074,0.328360,100,100,7199
7,282.00,287.38,3.315961,11.4321,10.7315,282.000000,287.380000,3.315961,-11.432099,-10.731451,0.347705,100,100,7840
8,282.00,289.23,4.054269,11.5401,11.1912,282.000000,289.230000,4.054269,-11.540123,-11.191173,0.239782,100,100,8448
9,282.00,289.10,4.821825,11.8395,11.4856,282.000000,289.100000,4.821825,-11.839506,-11.485586,0.262222,100,100,9176
10,282.00,288.34,4.792119,12.2191,11.7208,282.000000,288.340000,4.792119,-12.219136,-11.720833,0.333003,100,100,10122
11,282.00,287.76,3.891324,12.3796,11.9387,282.000000,287.760000,3.891324,-12.379630,-11.938735,0.250267,100,100,11959
12,282.00,289.47,5.105791,12.4722,12.1144,282.000000,289.470000,5.105791,-12.472222,-12.114414,0.272583,100,100,13016
13,282.00,289.01,5.423090,12.5864,12.2505,282.000000,289.010000,5.423090,-12.586420,-12.250463,0.269424,100,100,14184
14,282.00,289.64,5.154648,12.7562,12.4186,282.000000,289.640000,5.154648,-12.756173,-12.418580,0.262738,100,100,15193
15,282.00,289.76,6.025147,12.8333,12.5118,282.000000,289.760000,6.025147,-12.833333,-12.511759,0.298914,100,100,16279
16,282.00,287.54,3.715966,12.8858,12.5903,282.000000,287.540000,3.715966,-12.885802,-12.590309,0.308065,100,100,17378
17,282.00,286.54,3.047688,13.0586,12.6856,282.000000,286.540000,3.047688,-13.058642,-12.685556,0.302797,100,100,18680
18,282.00,287.14,3.605607,13.1235,12.7921,282.000000,287.140000,3.605607,-13.123457,-12.792068,0.303266,100,100,19916
19,282.00,288.32,6.254406,13.1759,12.9217,282.000000,288.320000,6.254406,-13.175926,-12.921667,0.240302,100,100,21477
20,282.00,286.25,2.923611,13.2346,12.9695,282.000000,286.250000,2.923611,-13.234568,-12.969506,0.263302,100,100,23431
21,282.00,287.47,3.976066,13.2809,13.0650,282.000000,287.470000,3.976066,-13.280864,-13.064969,0.171731,100,100,24756
22,282.00,286.34,3.883864,13.3611,13.0757,282.000000,286.340000,3.883864,-13.361111,-13.075679,0.187580,100,100,26875
23,282.00,289.21,4.796447,13.4074,13.2394,282.000000,289.210000,4.796447,-13.407407,-13.239383,0.175543,100,100,28223
24,282.00,287.47,4.544128,13.4691,13.2651,282.000000,287.470000,4.544128,-13.469136,-13.265093,0.195649,100,100,29553
25,282.00,286.39,3.196545,13.5247,13.3207,282.000000,286.390000,3.196545,-13.524691,-13.320679,0.168989,100,100,30805
26,282.00,285.30,2.247221,13.6420,13.4368,282.000000,285.300000,2.247221,-13.641975,-13.436821,0.170830,100,100,32205
