generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,291.46,11.576856,8.8580,8.4922,282.000000,291.462500,11.576856,-8.858025,-8.492168,0.250832,80,100,715
2,282.00,293.56,11.311634,9.1543,8.4305,282.000000,293.560000,11.311634,-9.154321,-8.430453,0.346842,75,100,1224
3,282.00,283.42,1.466408,9.5833,9.0271,282.000000,283.418605,1.466408,-9.583333,-9.027132,0.180159,43,100,3320
4,282.00,284.06,2.033814,9.7593,9.3383,282.000000,284.060000,2.033814,-9.759259,-9.338272,0.188887,50,100,5511
5,282.00,284.66,2.334944,9.8796,9.5476,282.000000,284.659091,2.334944,-9.879630,-9.547629,0.151310,44,100,7712
6,282.00,283.87,1.776767,9.9290,9.5922,282.000000,283.869565,1.776767,-9.929012,-9.592190,0.249088,46,100,9845
7,282.00,283.18,1.149695,10.2315,9.7383,282.000000,283.176471,1.149695,-10.231481,-9.738260,0.237499,51,100,11968
8,282.00,283.24,1.273735,10.2623,9.9448,282.000000,283.240000,1.273735,-10.262346,-9.944815,0.198446,25,100,14001
9,282.00,283.43,1.174261,10.2685,9.9977,282.000000,283.433333,1.174261,-10.268519,-9.997737,0.112392,30,100,16015
10,282.00,282.56,0.852291,10.1852,10.1102,282.000000,282.560000,0.852291,-10.185185,-10.110247,0.047306,25,100,18003
11,282.00,282.83,0.897527,10.1574,10.0797,282.000000,282.833333,0.897527,-10.157407,-10.079733,0.057275,18,100,19937
12,282.00,287.56,4.342583,10.6358,10.4298,282.000000,287.555556,4.342583,-10.635802,-10.429784,0.071138,36,100,21904
13,282.00,289.19,3.762458,10.6759,10.5735,282.000000,289.193548,3.762458,-10.675926,-10.573477,0.108807,31,100,23842
14,282.00,287.45,3.225594,10.9969,10.6498,282.000000,287.450980,3.225594,-10.996914,-10.649782,0.163187,51,100,25802
15,282.00,286.71,3.700897,10.9537,10.7298,282.000000,286.711864,3.700897,-10.953704,-10.729755,0.163741,59,100,27788
16,282.00,285.39,2.984011,11.0309,10.8219,282.000000,285.388889,2.984011,-11.030864,-10.821931,0.170130,36,100,29749
17,282.00,285.52,2.983572,11.0957,10.8381,282.000000,285.521739,2.983572,-11.095679,-10.838097,0.156514,46,100,31731
18,282.00,283.30,1.230142,11.2099,10.8944,282.000000,283.302326,1.230142,-11.209877,-10.894416,0.185523,43,100,33698
19,282.00,282.86,0.797957,11.2716,11.0721,282.000000,282.857143,0.797957,-11.271605,-11.072134,0.122718,35,100,35638
20,282.00,283.17,0.761976,11.2716,11.1896,282.000000,283.170732,0.761976,-11.271605,-11.189551,0.068317,41,100,37595
21,282.00,283.61,0.971726,11.3549,11.2610,282.000000,283.607843,0.971726,-11.354938,-11.260954,0.061078,51,100,39552
22,282.00,283.36,1.245151,11.3549,11.2887,282.000000,283.360000,1.245151,-11.354938,-11.288704,0.026823,50,100,41506
23,282.00,282.42,0.689095,11.4877,11.4176,282.000000,282.423077,0.689095,-11.487654,-11.417616,0.039440,26,100,43432
24,282.00,282.26,0.441176,11.5000,11.4551,282.000000,282.264706,0.441176,-11.500000,-11.455065,0.025288,34,100,45350
25,282.00,282.12,0.323845,11.5247,11.4932,282.000000,282.119048,0.323845,-11.524691,-11.493166,0.022596,42,100,47275
26,282.00,282.00,0.000000,11.5494,11.5245,282.000000,282.000000,0.000000,-11.549383,-11.524525,0.008564,74,100,49236
