generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,288.95,9.925527,8.8519,8.4946,282.000000,288.950617,9.925527,-8.851852,-8.494627,0.223517,81,100,776
2,282.00,291.08,10.837176,9.3056,8.4743,282.000000,291.075000,10.837176,-9.305556,-8.474267,0.306632,80,100,1325
3,282.00,298.81,10.740293,10.0926,9.5665,282.000000,298.810000,10.740293,-10.092593,-9.566512,0.332563,100,100,2840
4,282.00,291.09,5.085460,10.7932,10.1916,282.000000,291.090000,5.085460,-10.793210,-10.191636,0.330597,100,100,3923
5,282.00,287.93,5.446568,11.0741,10.5105,282.000000,287.930000,5.446568,-11.074074,-10.510525,0.424596,100,100,4648
6,282.00,289.96,6.401437,11.4722,10.9251,282.000000,289.960000,6.401437,-11.472222,-10.925062,0.367188,100,100,5374
7,282.00,289.34,7.614749,11.6728,11.4323,282.000000,289.340000,7.614749,-11.672840,-11.432284,0.166969,100,100,6205
8,282.00,286.51,2.688847,11.8364,11.6896,282.000000,286.510000,2.688847,-11.836420,-11.689568,0.079865,100,100,7244
9,282.00,287.31,3.445853,12.0340,11.8330,282.000000,287.310000,3.445853,-12.033951,-11.832963,0.086622,100,100,8578
10,282.00,286.68,3.158734,12.2593,12.0165,282.000000,286.680000,3.158734,-12.259259,-12.016543,0.133644,100,100,9612
11,282.00,288.76,4.345388,12.4167,12.1565,282.000000,288.760000,4.345388,-12.416667,-12.156512,0.161456,100,100,10588
12,282.00,286.10,3.223352,12.4753,12.1898,282.000000,286.100000,3.223352,-12.475309,-12.189815,0.170851,100,100,11582
13,282.00,284.71,2.566301,12.6235,12.2904,282.000000,284.710000,2.566301,-12.623457,-12.290432,0.237426,100,100,12597
14,282.00,284.97,1.972080,12.7562,12.6244,282.000000,284.970000,1.972080,-12.756173,-12.624383,0.072353,100,100,13631
15,282.00,284.54,2.179082,12.9259,12.7581,282.000000,284.540000,2.179082,-12.925926,-12.758086,0.077606,100,100,14719
16,282.00,285.72,3.215836,13.0340,12.9035,282.000000,285.720000,3.215836,-13.033951,-12.903457,0.062230,100,100,15839
17,282.00,286.14,3.376448,13.1173,13.0193,282.000000,286.140000,3.376448,-13.117284,-13.019290,0.022924,100,100,16983
18,282.00,286.93,4.499456,13.2160,13.0921,282.000000,286.930000,4.499456,-13.216049,-13.092130,0.046056,100,100,18180
19,282.00,287.72,4.825101,13.3272,13.1811,282.000000,287.720000,4.825101,-13.327160,-13.181142,0.059069,100,100,19347
20,282.00,289.58,5.820962,13.3519,13.2358,282.000000,289.580000,5.820962,-13.351852,-13.235833,0.070453,100,100,20525
21,282.00,287.88,4.248011,13.3611,13.2455,282.000000,287.880000,4.248011,-13.361111,-13.245525,0.083419,100,100,21792
22,282.00,287.07,3.950329,13.4969,13.2835,282.000000,287.070000,3.950329,-13.496914,-13.283457,0.078005,100,100,23062
23,282.00,290.23,4.872073,13.5370,13.4213,282.000000,290.230000,4.872073,-13.537037,-13.421327,0.080076,100,100,24408
24,282.00,288.44,5.054345,13.5494,13.4456,282.000000,288.440000,5.054345,-13.549383,-13.445586,0.070959,100,100,25680
25,282.00,287.23,4.489666,13.6265,13.4732,282.000000,287.230000,4.489666,-13.626543,-13.473210,0.079889,100,100,26967
26,282.00,287.10,4.444097,13.6790,13.4928,282.000000,287.100000,4.444097,-13.679012,-13.492840,0.107225,100,100,28256
