generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,290.76,11.217878,9.4475,8.4638,282.000000,290.761364,11.217878,-9.447531,-8.463770,0.317991,88,100,733
2,282.00,291.86,10.660156,9.2130,8.4201,282.000000,291.857143,10.660156,-9.212963,-8.420058,0.319593,91,100,1308
3,282.00,301.20,12.122706,10.0432,9.5165,282.000000,301.200000,12.122706,-10.043210,-9.516512,0.353769,100,100,2735
4,282.00,290.75,8.104783,10.3488,9.8917,282.000000,290.750000,8.104783,-10.348765,-9.891698,0.319148,100,100,4125
5,282.00,290.30,8.572631,10.8179,10.3785,282.000000,290.300000,8.572631,-10.817901,-10.378457,0.219985,100,100,4895
6,282.00,288.57,4.637359,11.1389,10.6946,282.000000,288.570000,4.637359,-11.138889,-10.694568,0.231656,100,100,5495
7,282.00,291.22,5.523731,11.4012,10.9963,282.000000,291.220000,5.523731,-11.401235,-10.996327,0.243634,100,100,6050
8,282.00,290.28,5.996799,11.4753,11.0522,282.000000,290.280000,5.996799,-11.475309,-11.052191,0.269785,100,100,6548
9,282.00,290.38,6.511190,11.6728,11.1731,282.000000,290.380000,6.511190,-11.672840,-11.173086,0.230674,100,100,7081
10,282.00,292.42,7.548748,11.7623,11.3389,282.000000,292.420000,7.548748,-11.762346,-11.338858,0.244135,100,100,7609
11,282.00,293.35,8.846892,11.9444,11.4185,282.000000,293.350000,8.846892,-11.944444,-11.418457,0.318477,100,100,8189
12,282.00,292.64,7.694829,12.0000,11.5693,282.000000,292.640000,7.694829,-12.000000,-11.569290,0.245913,100,100,8855
13,282.00,293.67,9.046607,12.0741,11.6485,282.000000,293.670000,9.046607,-12.074074,-11.648549,0.281479,100,100,9635
14,282.00,293.57,8.616560,12.1296,11.6630,282.000000,293.570000,8.616560,-12.129630,-11.662963,0.287935,100,100,10283
15,282.00,295.56,9.521891,12.1173,11.7954,282.000000,295.560000,9.521891,-12.117284,-11.795401,0.274863,100,100,10931
16,282.00,293.39,9.439168,12.2346,11.7644,282.000000,293.390000,9.439168,-12.234568,-11.764352,0.308408,100,100,11702
17,282.00,293.25,9.820769,12.2284,11.8363,282.000000,293.250000,9.820769,-12.228395,-11.836296,0.301675,100,100,12409
18,282.00,294.03,10.632455,12.2315,11.9599,282.000000,294.030000,10.632455,-12.231481,-11.959938,0.218530,100,100,13039
19,282.00,298.10,12.872840,12.2840,12.0346,282.000000,298.100000,12.872840,-12.283951,-12.034568,0.187513,100,100,13649
20,282.00,295.99,11.734986,12.3025,12.1024,282.000000,295.990000,11.734986,-12.302469,-12.102377,0.161330,100,100,14205
21,282.00,295.29,11.028413,12.3642,12.1707,282.000000,295.290000,11.028413,-12.364198,-12.170710,0.130869,100,100,14791
22,282.00,292.00,9.120307,12.4784,12.2056,282.000000,292.000000,9.120307,-12.478395,-12.205556,0.140190,100,100,15344
23,282.00,296.05,11.162773,12.6173,12.3282,282.000000,296.050000,11.162773,-12.617284,-12.328241,0.166103,100,100,15897
24,282.00,303.59,14.610335,12.7407,12.4674,282.000000,303.590000,14.610335,-12.740741,-12.467407,0.151034,100,100,16492
25,282.00,302.70,17.279178,12.7901,12.5219,282.000000,302.700000,17.279178,-12.790123,-12.521883,0.195109,100,100,17054
26,282.00,293.46,6.803558,12.8981,12.6118,282.000000,293.460000,6.803558,-12.898148,-12.611821,0.198254,100,100,17612
