generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.87,10.821994,9.1049,8.4880,282.000000,289.866667,10.821994,-9.104938,-8.487997,0.236338,90,100,735
2,282.00,289.00,9.802395,9.1204,8.4744,282.000000,289.000000,9.802395,-9.120370,-8.474403,0.278224,92,100,1456
3,282.00,287.75,7.756357,9.8302,9.2026,282.000000,287.746479,7.756357,-9.830247,-9.202573,0.183019,71,100,3683
4,282.00,292.65,9.262204,10.2994,9.7286,282.000000,292.648352,9.262204,-10.299383,-9.728599,0.340649,91,100,5924
5,282.00,293.28,7.561852,10.7840,10.1168,282.000000,293.280000,7.561852,-10.783951,-10.116821,0.353212,100,100,8153
6,282.00,292.09,7.700773,11.1142,10.3126,282.000000,292.090000,7.700773,-11.114198,-10.312562,0.389450,100,100,10493
7,282.00,292.27,7.407908,11.0185,10.5667,282.000000,292.270000,7.407908,-11.018519,-10.566698,0.365793,100,100,13358
8,282.00,289.18,6.333056,11.1605,10.5545,282.000000,289.180000,6.333056,-11.160494,-10.554537,0.335445,100,100,15567
9,282.00,291.12,6.387926,11.1852,10.7699,282.000000,291.120000,6.387926,-11.185185,-10.769907,0.332703,100,100,17777
10,282.00,289.31,5.950958,11.1975,10.7533,282.000000,289.310000,5.950958,-11.197531,-10.753302,0.286890,100,100,19973
11,282.00,289.47,5.869336,11.2840,10.8425,282.000000,289.470000,5.869336,-11.283951,-10.842531,0.266367,100,100,22153
12,282.00,289.44,5.607709,11.2963,10.8436,282.000000,289.440000,5.607709,-11.296296,-10.843642,0.282678,100,100,24359
13,282.00,288.72,5.377881,11.3025,10.8773,282.000000,288.720000,5.377881,-11.302469,-10.877253,0.276517,100,100,26530
14,282.00,289.64,5.761111,11.3148,10.9685,282.000000,289.640000,5.761111,-11.314815,-10.968549,0.315041,100,100,28701
15,282.00,288.08,5.869719,11.3488,10.8452,282.000000,288.080000,5.869719,-11.348765,-10.845247,0.354750,100,100,30865
16,282.00,288.37,5.017280,11.3704,10.9296,282.000000,288.370000,5.017280,-11.370370,-10.929630,0.293480,100,100,33028
17,282.00,288.35,4.887484,11.3704,10.9112,282.000000,288.350000,4.887484,-11.370370,-10.911204,0.308646,100,100,35192
18,282.00,290.65,4.691215,11.4444,11.0593,282.000000,290.650000,4.691215,-11.444444,-11.059321,0.261478,100,100,37521
19,282.00,290.28,4.851969,11.4444,11.0045,282.000000,290.280000,4.851969,-11.444444,-11.004537,0.327759,100,100,39733
20,282.00,290.41,5.907783,11.4475,11.0688,282.000000,290.410000,5.907783,-11.447531,-11.068827,0.369386,100,100,41908
21,282.00,289.07,5.501373,11.5062,10.9553,282.000000,289.070000,5.501373,-11.506173,-10.955309,0.353960,100,100,44061
22,282.00,290.67,4.787599,11.5062,11.0495,282.000000,290.670000,4.787599,-11.506173,-11.049537,0.321057,100,100,46216
23,282.00,289.98,5.779239,11.5123,11.0191,282.000000,289.980000,5.779239,-11.512346,-11.019074,0.365055,100,100,48378
24,282.00,289.86,6.003366,11.5000,11.0445,282.000000,289.860000,6.003366,-11.500000,-11.044506,0.372368,100,100,50550
25,282.00,290.68,5.895558,11.5432,11.1085,282.000000,290.680000,5.895558,-11.543210,-11.108519,0.342636,100,100,52730
26,282.00,290.14,5.932992,11.5556,11.0583,282.000000,290.140000,5.932992,-11.555556,-11.058272,0.392804,100,100,54893
