generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.80,10.693739,9.1235,8.4612,282.000000,289.802469,10.693739,-9.123457,-8.461248,0.290489,81,100,1145
2,282.00,288.98,10.093284,9.1358,8.4227,282.000000,288.975000,10.093284,-9.135802,-8.422724,0.373529,80,100,1772
3,282.00,296.76,10.882823,10.0926,9.5879,282.000000,296.759494,10.882823,-10.092593,-9.587904,0.283967,79,100,3748
4,282.00,297.10,11.368211,10.5525,10.1384,282.000000,297.098361,11.368211,-10.552469,-10.138383,0.260551,61,100,5123
5,282.00,295.56,10.972961,10.8488,10.4498,282.000000,295.556818,10.972961,-10.848765,-10.449811,0.332896,88,100,6519
6,282.00,289.79,5.896262,11.3148,10.8405,282.000000,289.790000,5.896262,-11.314815,-10.840494,0.314415,100,100,8097
7,282.00,290.01,6.355305,11.7037,11.2473,282.000000,290.010000,6.355305,-11.703704,-11.247346,0.236634,100,100,10836
8,282.00,292.44,7.837500,11.9352,11.6348,282.000000,292.440000,7.837500,-11.935185,-11.634815,0.221544,100,100,12452
9,282.00,291.26,7.464074,12.1543,11.9323,282.000000,291.260000,7.464074,-12.154321,-11.932284,0.182731,100,100,13825
10,282.00,287.96,4.096145,12.2778,11.9779,282.000000,287.960000,4.096145,-12.277778,-11.977932,0.200714,100,100,15118
11,282.00,289.52,4.585804,12.4105,12.1576,282.000000,289.520000,4.585804,-12.410494,-12.157562,0.186992,100,100,16442
12,282.00,287.60,4.009988,12.4877,12.2152,282.000000,287.600000,4.009988,-12.487654,-12.215154,0.191062,100,100,17904
13,282.00,287.52,4.944654,12.6914,12.2948,282.000000,287.520000,4.944654,-12.691358,-12.294846,0.217261,100,100,19239
14,282.00,287.03,4.198702,12.7222,12.3728,282.000000,287.030000,4.198702,-12.722222,-12.372809,0.270830,100,100,20659
15,282.00,286.46,3.858549,12.8148,12.4592,282.000000,286.460000,3.858549,-12.814815,-12.459167,0.241181,100,100,21945
16,282.00,286.40,3.039737,12.8765,12.5753,282.000000,286.400000,3.039737,-12.876543,-12.575278,0.229389,100,100,23360
17,282.00,286.46,2.913486,12.9167,12.6604,282.000000,286.460000,2.913486,-12.916667,-12.660432,0.228280,100,100,24739
18,282.00,287.19,3.354683,12.9290,12.7540,282.000000,287.190000,3.354683,-12.929012,-12.754012,0.168565,100,100,26274
19,282.00,285.22,2.934553,13.2253,12.7631,282.000000,285.220000,2.934553,-13.225309,-12.763056,0.205186,100,100,27798
20,282.00,286.78,4.033807,13.3549,12.9752,282.000000,286.780000,4.033807,-13.354938,-12.975185,0.225882,100,100,29305
21,282.00,287.69,4.220652,13.3673,13.1131,282.000000,287.690000,4.220652,-13.367284,-13.113117,0.196745,100,100,30785
22,282.00,288.14,5.008034,13.4444,13.1725,282.000000,288.140000,5.008034,-13.444444,-13.172469,0.211488,100,100,32224
23,282.00,289.83,5.274571,13.4846,13.2684,282.000000,289.830000,5.274571,-13.484568,-13.268364,0.197311,100,100,33685
24,282.00,288.84,4.524865,13.4815,13.2631,282.000000,288.840000,4.524865,-13.481481,-13.263117,0.160362,100,100,35127
25,282.00,289.63,4.387835,13.4846,13.3412,282.000000,289.630000,4.387835,-13.484568,-13.341173,0.125163,100,100,36558
26,282.00,290.91,4.909369,13.4969,13.3779,282.000000,290.910000,4.909369,-13.496914,-13.377870,0.124899,100,100,38004
