generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,290.05,10.733924,9.1481,8.4766,282.000000,290.048780,10.733924,-9.148148,-8.476588,0.266644,82,100,680
2,282.00,291.25,10.661444,8.9074,8.4570,282.000000,291.246753,10.661444,-8.907407,-8.456950,0.290841,77,100,1210
3,282.00,288.55,8.445229,9.5895,9.1301,282.000000,288.552239,8.445229,-9.589506,-9.130090,0.225843,67,100,3628
4,282.00,285.45,2.360122,9.7747,9.5049,282.000000,285.446154,2.360122,-9.774691,-9.504891,0.267654,65,100,5452
5,282.00,285.96,3.647253,10.3796,9.9524,282.000000,285.956522,3.647253,-10.379630,-9.952429,0.197761,46,100,7045
6,282.00,285.08,2.910945,10.5556,10.2173,282.000000,285.080000,2.910945,-10.555556,-10.217284,0.219660,50,100,8617
7,282.00,283.80,1.200000,10.6173,10.3269,282.000000,283.800000,1.200000,-10.617284,-10.326852,0.302189,50,100,10156
8,282.00,283.94,1.713977,11.0309,10.6260,282.000000,283.941176,1.713977,-11.030864,-10.625999,0.241379,34,100,11734
9,282.00,285.25,5.664583,11.1543,10.8849,282.000000,285.250000,5.664583,-11.154321,-10.884877,0.241957,40,100,13357
10,282.00,283.30,1.222199,11.2191,11.0435,282.000000,283.301887,1.222199,-11.219136,-11.043501,0.130997,53,100,14936
11,282.00,283.33,0.942809,11.3549,11.1089,282.000000,283.333333,0.942809,-11.354938,-11.108907,0.138200,21,100,16478
12,282.00,283.80,1.077033,11.4815,11.1731,282.000000,283.800000,1.077033,-11.481481,-11.173071,0.152554,40,100,17998
13,282.00,285.08,2.005107,11.5216,11.3098,282.000000,285.081081,2.005107,-11.521605,-11.309810,0.178315,37,100,19545
14,282.00,285.64,2.373843,11.6420,11.3388,282.000000,285.638298,2.373843,-11.641975,-11.338849,0.165950,47,100,21092
15,282.00,284.45,1.814770,11.6883,11.4656,282.000000,284.454545,1.814770,-11.688272,-11.465629,0.135905,44,100,22640
16,282.00,284.39,2.240188,11.6944,11.5489,282.000000,284.390244,2.240188,-11.694444,-11.548931,0.108784,41,100,24181
17,282.00,283.90,1.989567,11.7346,11.5612,282.000000,283.903226,1.989567,-11.734568,-11.561231,0.107342,31,100,25714
18,282.00,283.06,1.075699,11.8025,11.5627,282.000000,283.064516,1.075699,-11.802469,-11.562724,0.141747,31,100,27249
19,282.00,284.31,1.642190,11.9012,11.6938,282.000000,284.310345,1.642190,-11.901235,-11.693806,0.136460,29,100,28812
20,282.00,284.58,2.119994,11.8642,11.6813,282.000000,284.575000,2.119994,-11.864198,-11.681327,0.107243,40,100,30378
21,282.00,285.79,2.791045,11.9383,11.7867,282.000000,285.791667,2.791045,-11.938272,-11.786651,0.103764,48,100,32009
22,282.00,286.37,4.146023,12.0710,11.8384,282.000000,286.369565,4.146023,-12.070988,-11.838433,0.108362,46,100,33640
23,282.00,287.40,3.566799,12.0988,11.9303,282.000000,287.396552,3.566799,-12.098765,-11.930343,0.143611,58,100,35287
24,282.00,285.85,3.134884,12.1790,11.9049,282.000000,285.850000,3.134884,-12.179012,-11.904938,0.191182,60,100,36955
25,282.00,286.27,2.571846,12.1944,12.0006,282.000000,286.268657,2.571846,-12.194444,-12.000599,0.152633,67,100,38621
26,282.00,286.29,4.053621,12.2500,12.0581,282.000000,286.290323,4.053621,-12.250000,-12.058144,0.147422,62,100,40288
