generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,282.00,289.35,10.440539,8.9321,8.4766,282.000000,289.352941,10.440539,-8.932099,-8.476580,0.261734,85,100,741
2,282.00,289.75,10.867208,8.9290,8.4670,282.000000,289.752809,10.867208,-8.929012,-8.466951,0.281303,89,100,1315
3,282.00,296.08,11.531106,10.0864,9.4362,282.000000,296.081081,11.531106,-10.086420,-9.436186,0.371911,74,100,3137
4,282.00,289.41,5.344334,10.4414,9.7001,282.000000,289.414894,5.344334,-10.441358,-9.700092,0.496761,94,100,5028
5,282.00,289.77,5.060379,10.5802,9.9564,282.000000,289.772727,5.060379,-10.580247,-9.956369,0.438046,88,100,6835
6,282.00,289.37,5.895478,10.7284,10.2007,282.000000,289.369048,5.895478,-10.728395,-10.200691,0.467823,84,100,8409
7,282.00,289.33,5.203629,10.8735,10.4559,282.000000,289.328571,5.203629,-10.873457,-10.455864,0.326085,70,100,9950
8,282.00,289.31,5.440371,10.8549,10.5248,282.000000,289.307692,5.440371,-10.854938,-10.524770,0.262385,78,100,11512
9,282.00,286.81,3.647432,10.8519,10.6964,282.000000,286.808511,3.647432,-10.851852,-10.696414,0.128941,47,100,12994
10,282.00,287.54,4.315043,11.0864,10.6801,282.000000,287.542857,4.315043,-11.086420,-10.680071,0.146686,70,100,14474
11,282.00,286.19,3.358176,11.1543,10.7613,282.000000,286.187500,3.358176,-11.154321,-10.761333,0.191496,64,100,15942
12,282.00,287.27,3.550271,11.2315,10.9447,282.000000,287.271186,3.550271,-11.231481,-10.944706,0.180373,59,100,17411
13,282.00,286.35,3.755494,11.4691,10.9477,282.000000,286.354167,3.755494,-11.469136,-10.947659,0.231143,48,100,18888
14,282.00,288.17,4.107831,11.4691,11.1761,282.000000,288.174603,4.107831,-11.469136,-11.176073,0.222782,63,100,20382
15,282.00,286.57,3.842849,11.7284,11.2779,282.000000,286.565217,3.842849,-11.728395,-11.277867,0.251752,69,100,22003
16,282.00,289.32,4.695821,11.8920,11.5304,282.000000,289.319444,4.695821,-11.891975,-11.530393,0.265459,72,100,23554
17,282.00,288.18,5.101714,11.8920,11.5668,282.000000,288.183673,5.101714,-11.891975,-11.566767,0.257121,98,100,25139
18,282.00,287.99,3.971133,12.0802,11.6964,282.000000,287.990000,3.971133,-12.080247,-11.696389,0.237284,100,100,26656
19,282.00,288.72,3.944819,12.1883,11.8821,282.000000,288.720000,3.944819,-12.188272,-11.882099,0.216573,100,100,28194
20,282.00,289.24,5.737804,12.2407,11.9224,282.000000,289.240000,5.737804,-12.240741,-11.922377,0.270085,100,100,29696
21,282.00,289.13,5.191638,12.3210,11.9232,282.000000,289.130000,5.191638,-12.320988,-11.923179,0.281810,100,100,31214
22,282.00,287.76,4.190752,12.3210,11.9123,282.000000,287.760000,4.190752,-12.320988,-11.912346,0.291103,100,100,32759
23,282.00,288.07,3.907058,12.3025,12.0184,282.000000,288.070000,3.907058,-12.302469,-12.018426,0.260806,100,100,34321
24,282.00,286.97,3.330030,12.4043,12.0109,282.000000,286.970000,3.330030,-12.404321,-12.010864,0.290286,100,100,35912
25,282.00,287.90,3.514257,12.4074,12.1199,282.000000,287.900000,3.514257,-12.407407,-12.119907,0.259868,100,100,37511
26,282.00,286.94,3.319096,12.5772,12.1219,282.000000,286.940000,3.319096,-12.577160,-12.121944,0.309606,100,100,39104
