f1,f2
300.000000,14.020000
312.000000,14.331429
302.000000,14.088571
295.000000,13.991429
310.000000,14.325714
294.000000,13.937143
298.000000,14.002857
303.000000,14.097143
308.000000,14.122857
309.000000,14.254286
