dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,216,55
1,2,8.5,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,216,55
1,3,9.0,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,216,55
1,4,9.5,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,216,55
1,5,10.0,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,V,55
1,6,10.5,22,22,22,V,V,V,V,V,V,V,V,V,V,V,215,V,V,V,V,V,V,82,V,69,271,77,V,V,V,V,V,4,V,V,V,124,284,V,55
1,7,11.0,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,82,V,V,271,77,V,V,V,V,V,4,V,V,V,124,284,V,55
1,8,11.5,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,82,V,V,271,77,V,V,V,V,V,4,V,V,V,124,284,V,55
1,9,12.0,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,10,12.5,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,11,13.0,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,12,13.5,23,23,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,13,14.0,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,14,14.5,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,15,15.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,16,15.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,250,V,V,V,V,V,V,V,V,V,V,129,V,16
1,17,16.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,64
1,18,16.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,64
1,19,17.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,64
