generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,8.6429,8.5129,38,50,374
2,294.00,302.39,8.9543,8.4238,36,50,647
3,294.00,305.04,9.8657,9.5779,50,50,1452
4,294.00,306.24,10.5829,10.3003,50,50,1839
5,294.00,304.94,10.8143,10.5306,50,50,2129
6,294.00,301.88,11.1800,10.7891,50,50,2351
7,294.00,310.26,11.2343,11.0289,50,50,2618
8,294.00,303.06,11.3686,11.0126,50,50,2859
9,294.00,303.16,11.6457,11.1952,50,50,3075
10,294.00,306.56,11.9029,11.5558,50,50,3370
11,294.00,307.00,12.2086,11.8116,50,50,3729
12,294.00,303.04,12.4143,11.8600,50,50,4181
13,294.00,308.94,12.4800,12.1111,50,50,4748
14,294.00,308.84,12.6343,12.1866,50,50,5187
15,294.00,309.42,12.5829,12.2950,50,50,5624
16,294.00,310.02,12.5657,12.3681,50,50,6075
17,294.00,306.16,12.6029,12.3195,50,50,6525
18,295.00,307.10,12.6857,12.3835,50,50,7007
19,295.00,316.10,12.7086,12.5170,50,50,7467
20,295.00,306.06,12.8000,12.5189,50,50,7960
21,296.00,308.02,13.0314,12.6255,50,50,8478
22,296.00,310.00,13.0571,12.7071,50,50,9044
23,296.00,307.54,13.1686,12.7430,50,50,9601
24,296.00,308.24,13.1771,12.7979,50,50,10165
25,296.00,307.10,13.2286,12.8523,50,50,10709
26,296.00,302.74,13.3257,12.7743,50,50,11256
27,296.00,303.90,13.3257,12.9455,50,50,11806
28,296.00,303.58,13.4514,13.0491,50,50,12341
29,296.00,306.56,13.4429,13.1725,50,50,12943
30,296.00,305.84,13.4600,13.1848,50,50,13627
31,296.00,307.70,13.4343,13.1949,50,50,14262
32,296.00,307.18,13.4229,13.1467,50,50,14917
33,296.00,306.28,13.4886,13.0994,50,50,15546
34,296.00,306.24,13.5257,13.1353,50,50,16340
35,296.00,307.58,13.4571,13.2069,50,50,17106
36,296.00,303.52,13.5686,13.1978,50,50,17944
37,296.00,305.64,13.6771,13.3991,50,50,18797
38,296.00,304.46,13.7457,13.4837,50,50,19588
39,297.00,303.78,13.7486,13.4879,50,50,20426
40,297.00,303.08,13.7771,13.5289,50,50,21140
41,297.00,303.46,13.7571,13.5759,50,50,21823
42,297.00,304.72,13.7771,13.5562,50,50,22461
43,297.00,304.42,13.8000,13.5943,50,50,23204
44,297.00,308.44,13.8143,13.6599,50,50,24047
45,297.00,304.82,13.8057,13.5970,50,50,24738
46,297.00,305.40,13.8600,13.6840,50,50,25371
47,297.00,305.72,13.8714,13.6374,50,50,25999
48,297.00,304.10,13.8743,13.6367,50,50,26763
49,297.00,304.18,13.8943,13.6714,50,50,27460
50,297.00,304.40,13.8971,13.7183,50,50,28159
51,297.00,303.92,13.8714,13.6645,50,50,28777
