generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,306.71,8.9543,8.4949,41,50,586
2,294.00,304.85,8.9600,8.5120,40,50,1154
3,294.00,296.13,9.5686,9.2852,31,50,2382
4,294.00,296.84,10.0971,9.8322,25,50,3091
5,294.00,300.00,10.5629,10.2634,29,50,3749
6,294.00,296.70,10.8514,10.6197,50,50,4383
7,294.00,297.44,11.4143,10.9808,50,50,5092
8,294.00,298.82,11.5943,11.1867,50,50,5874
9,294.00,299.62,11.7400,11.3846,50,50,6663
10,294.00,299.86,11.8400,11.4904,50,50,7542
11,294.00,301.30,11.9086,11.5331,50,50,8398
12,294.00,301.28,12.1286,11.7531,50,50,9241
13,294.00,301.02,12.2086,11.7752,50,50,10019
14,294.00,300.38,12.2743,11.8332,50,50,10781
15,294.00,300.52,12.3086,12.0199,50,50,11537
16,294.00,299.34,12.2743,12.0064,50,50,12351
17,294.00,299.88,12.3229,12.0453,50,50,13211
18,294.00,298.88,12.3429,12.0601,50,50,13932
19,294.00,299.94,12.3371,12.0929,50,50,14630
20,294.00,301.78,12.4343,12.1367,50,50,15316
21,295.00,303.30,12.4343,12.1588,50,50,16006
22,295.00,302.00,12.4343,12.2043,50,50,16698
23,295.00,304.10,12.4629,12.2137,50,50,17369
24,295.00,301.16,12.5629,12.1842,50,50,18035
25,295.00,301.88,12.6086,12.3289,50,50,18679
26,296.00,307.06,12.6371,12.4193,50,50,19335
27,296.00,304.72,12.8257,12.4627,50,50,19993
28,296.00,307.34,12.8514,12.5835,50,50,20656
29,296.00,307.44,13.0514,12.6593,50,50,21325
30,296.00,302.46,12.9971,12.6040,50,50,22029
31,296.00,303.58,12.9943,12.6602,50,50,22731
32,296.00,304.66,13.0371,12.6829,50,50,23449
33,296.00,307.22,13.0457,12.7563,50,50,24189
34,296.00,310.12,13.1486,12.8496,50,50,24926
35,296.00,307.30,13.1314,12.7869,50,50,25680
36,296.00,308.20,13.1457,12.8083,50,50,26446
37,296.00,308.94,13.0657,12.8382,50,50,27230
38,296.00,309.66,13.1486,12.8919,50,50,27993
39,296.00,306.66,13.1114,12.8629,50,50,28754
40,296.00,308.80,13.1057,12.9726,50,50,29549
41,296.00,305.66,13.0971,12.8888,50,50,30338
42,296.00,303.60,13.2029,12.9166,50,50,31144
43,296.00,304.68,13.2286,12.9657,50,50,31993
44,296.00,306.28,13.2400,13.0439,50,50,32865
45,296.00,303.78,13.2686,13.0351,50,50,33710
46,296.00,304.28,13.3914,13.0818,50,50,34581
47,296.00,302.18,13.3371,13.0246,50,50,35414
48,296.00,302.44,13.2914,13.0651,50,50,36255
49,296.00,302.14,13.3457,13.0527,50,50,37098
50,296.00,302.18,13.3514,13.1147,50,50,37934
51,296.00,302.14,13.4029,13.1307,50,50,38775
