generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.16,9.0686,8.5352,82,100,235
2,294.00,302.39,9.3114,8.5070,84,100,430
3,294.00,303.77,9.8257,9.2627,100,100,1521
4,294.00,307.88,10.0629,9.7745,100,100,2602
5,294.00,300.36,10.3543,10.0243,100,100,3639
6,294.00,298.77,10.5971,10.2693,100,100,4762
7,294.00,300.16,10.7086,10.4709,100,100,5845
8,294.00,297.90,10.8571,10.5802,100,100,6930
9,294.00,297.45,10.9371,10.7467,100,100,7938
10,294.00,298.54,11.1343,10.8533,100,100,8843
11,294.00,298.81,11.2571,11.0010,100,100,10002
12,294.00,298.65,11.3200,11.0902,100,100,11175
13,294.00,298.61,11.4629,11.1917,100,100,12390
14,294.00,298.95,11.5229,11.2434,100,100,13588
15,294.00,299.35,11.5943,11.3540,100,100,14803
16,294.00,299.85,11.6914,11.4425,100,100,16007
17,294.00,299.77,11.9371,11.4978,100,100,17237
18,294.00,299.91,11.9600,11.5277,100,100,18479
19,294.00,301.24,11.9686,11.6349,100,100,19726
20,294.00,300.78,11.9857,11.6660,100,100,20973
21,294.00,300.99,11.9314,11.6064,100,100,22227
22,294.00,302.11,11.9600,11.5969,100,100,23486
23,294.00,301.72,12.0029,11.6567,100,100,24743
24,294.00,301.41,12.0257,11.7338,100,100,25986
25,294.00,302.00,12.1514,11.7462,100,100,27228
26,294.00,301.85,12.0343,11.7372,100,100,28481
