generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.34,8.9200,8.5031,79,100,212
2,294.00,304.13,9.0086,8.4851,77,100,406
3,294.00,298.25,10.0543,9.5675,64,100,927
4,294.00,303.40,10.8257,10.5482,96,100,1154
5,294.00,298.55,11.3000,10.9867,100,100,1350
6,294.00,299.32,11.5314,11.2866,100,100,1537
7,294.00,298.54,11.7400,11.4805,100,100,1746
8,294.00,300.38,11.8857,11.6813,100,100,1982
9,294.00,298.56,12.1543,11.8663,100,100,2240
10,294.00,298.66,12.2886,11.9749,100,100,2456
11,294.00,301.52,12.3800,12.1604,100,100,2639
12,294.00,304.04,12.4086,12.2353,100,100,2844
13,294.00,302.83,12.5171,12.3127,100,100,3056
14,294.00,300.22,12.6086,12.3809,100,100,3264
15,294.00,301.55,12.7029,12.4874,100,100,3471
16,294.00,298.63,12.8657,12.5642,100,100,3677
17,294.00,300.92,12.9029,12.6714,100,100,3886
18,294.00,302.48,12.9686,12.7177,100,100,4111
19,294.00,302.18,13.1143,12.7943,100,100,4340
20,294.00,302.84,13.1571,12.8320,100,100,4578
21,294.00,300.82,13.2200,12.8904,100,100,4824
22,294.00,302.19,13.2657,12.9215,100,100,5066
23,294.00,303.43,13.3114,12.9562,100,100,5314
24,294.00,303.75,13.2771,13.0324,100,100,5554
25,294.00,303.31,13.3086,13.0870,100,100,5787
26,294.00,302.90,13.3114,13.0436,100,100,6029
