generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.77,8.9943,8.5410,87,100,241
2,294.00,301.18,8.8829,8.4333,92,100,456
3,294.00,297.52,9.4714,9.1469,100,100,1666
4,294.00,299.46,10.1314,9.5589,100,100,2895
5,294.00,300.05,10.2886,9.9006,100,100,4123
6,294.00,298.89,10.6114,10.2393,100,100,5299
7,294.00,295.69,10.8800,10.6553,100,100,6281
8,294.00,296.32,10.9943,10.7847,100,100,7226
9,294.00,297.27,11.3543,11.1096,100,100,8173
10,294.00,299.65,11.6743,11.3800,100,100,9133
11,294.00,302.27,11.8600,11.5150,100,100,10042
12,294.00,303.80,12.1086,11.7987,100,100,11033
13,294.00,305.47,12.1486,11.8986,100,100,12066
14,294.00,305.66,12.2171,12.0457,100,100,13087
15,294.00,299.90,12.4057,12.0423,100,100,14144
16,294.00,300.44,12.5343,12.2123,100,100,15238
17,294.00,300.53,12.6600,12.3815,100,100,16352
18,294.00,300.11,12.7571,12.4595,100,100,17491
19,294.00,300.70,12.8714,12.5900,100,100,18626
20,294.00,303.61,12.9257,12.6834,100,100,19714
21,294.00,302.93,12.9629,12.6797,100,100,20815
22,294.00,301.87,12.9971,12.7066,100,100,21892
23,294.00,303.47,12.9943,12.7674,100,100,22959
24,294.00,302.02,13.0514,12.7679,100,100,24039
25,294.00,301.08,13.1714,12.8195,100,100,25091
26,294.00,302.70,13.1457,12.8621,100,100,26134
