dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,2,8.5,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,3,9.0,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,4,9.5,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,5,10.0,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,6,10.5,22,22,22,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,66,228,82,75,V,261,V,V,V,V,V,V,V,255,196,107,V,42,V,185
1,7,11.0,52,52,V,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,V,228,82,75,V,261,V,52,V,V,V,V,V,255,196,107,V,42,V,185
1,8,11.5,52,52,V,105,V,V,V,V,68,99,V,V,147,V,V,V,V,V,V,V,86,82,75,V,261,V,52,V,V,V,V,V,255,196,107,V,42,V,185
1,9,12.0,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,10,12.5,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,11,13.0,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,12,13.5,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,13,14.0,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,14,14.5,52,52,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,52,V,V,V,V,V,V,V,114,V,234,V,191
1,15,15.0,95,95,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,86,V,V,V,81,V,V,V,V,V,V,V,V,V,114,V,234,V,191
1,16,15.5,95,95,V,V,V,V,V,V,V,V,V,V,5,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,114,V,234,V,191
1,17,16.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,18,16.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,19,17.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,20,17.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,283,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,260,V,94,V,251
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,158,V,61,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,2,8.5,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,158,V,61,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,3,9.0,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,158,V,61,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,4,9.5,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,158,V,61,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,5,10.0,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,61,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,6,10.5,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,7,11.0,97,97,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,8,11.5,V,141,252,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,221,V,V,V,V,V,V,V,V,233,43,193
2,9,12.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,110,150
2,10,12.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,110,150
2,11,13.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,110,150
2,12,13.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,110,150
2,13,14.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,150
2,14,14.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,150
2,15,15.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,150
2,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,150
2,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,58
2,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,279,V,72
2,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
2,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
2,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
3,1,8.0,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,2,8.5,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,3,9.0,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,4,9.5,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,5,10.0,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,6,10.5,V,V,V,V,V,V,V,239,232,80,V,V,202,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,7,11.0,V,V,V,V,V,V,V,239,232,V,V,V,207,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,8,11.5,V,V,V,V,V,V,V,239,232,V,V,V,207,V,V,V,V,V,V,V,V,V,164,V,V,V,119,268,V,263,V,V,29,239,V,V,253,227,231
3,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,207,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,10,12.5,V,V,V,V,V,V,V,V,V,V,V,V,207,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,11,13.0,V,V,V,V,V,V,V,V,V,V,V,V,207,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,12,13.5,V,V,V,V,V,V,V,V,V,V,V,V,207,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,60,V,17
3,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,21,V,17
3,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,16,V,V,V,V,V,V,V,V,21,V,17
3,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,21,V,212
3,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,21,V,212
3,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,21,V,212
3,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,21,V,212
3,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,212
