generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.54,8.9543,8.4990,82,100,233
2,294.00,307.54,9.0743,8.4483,85,100,441
3,294.00,299.11,9.5657,9.2625,55,100,1237
4,294.00,299.24,9.8457,9.5692,50,100,1879
5,294.00,302.21,10.6286,10.2327,61,100,2169
6,294.00,299.92,10.9657,10.4947,62,100,2521
7,294.00,302.38,11.3200,10.9360,50,100,2849
8,294.00,302.49,11.7086,11.2356,71,100,3083
9,294.00,302.73,11.8229,11.4167,70,100,3319
10,294.00,304.41,12.0314,11.5459,73,100,3602
11,294.00,301.19,12.0686,11.5197,69,100,3915
12,294.00,302.69,12.1429,11.6197,86,100,4238
13,294.00,305.98,12.2029,11.8261,80,100,4580
14,294.00,304.61,12.3857,11.8801,75,100,4940
15,295.00,305.95,12.3914,11.9261,63,100,5347
16,295.00,307.29,12.4743,12.0251,72,100,5775
17,295.00,304.00,12.5171,11.9284,55,100,6240
18,295.00,310.54,12.5771,12.1808,84,100,6712
19,295.00,311.64,12.7486,12.3212,69,100,7181
20,295.00,308.31,12.7571,12.3804,55,100,7673
21,295.00,311.43,12.7800,12.4917,58,100,8191
22,295.00,306.80,12.8400,12.4773,41,100,8746
23,295.00,304.49,12.8743,12.5391,47,100,9302
24,295.00,296.47,12.5714,12.4847,19,100,9893
25,295.00,299.53,13.0143,12.5489,32,100,10503
26,295.00,303.46,13.1543,12.7075,24,100,11154
