generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.31,9.1486,8.5190,84,100,249
2,294.00,303.83,8.9657,8.4568,81,100,449
3,294.00,296.66,9.8943,9.4977,86,100,1311
4,294.00,296.29,10.4543,10.1203,65,100,2232
5,294.00,296.91,10.9286,10.6692,69,100,2833
6,294.00,296.35,11.0257,10.7717,57,100,3390
7,294.00,295.86,11.2829,10.9778,51,100,3953
8,294.00,298.56,11.6714,11.3418,48,100,4584
9,294.00,298.04,11.9343,11.4643,80,100,5234
10,294.00,298.35,12.0886,11.6115,71,100,5926
11,294.00,298.74,12.1771,11.8156,86,100,6654
12,294.00,299.17,12.3943,12.0630,100,100,7380
13,294.00,300.65,12.4514,12.2213,100,100,8132
14,294.00,299.96,12.5914,12.2829,100,100,8911
15,294.00,301.73,12.7200,12.4025,100,100,9732
16,294.00,301.66,12.7314,12.4277,100,100,10566
17,294.00,302.71,12.7714,12.5043,100,100,11395
18,294.00,305.19,12.8457,12.6145,100,100,12220
19,294.00,302.57,12.8400,12.5691,100,100,13042
20,294.00,299.54,12.9400,12.6364,100,100,13839
21,294.00,299.66,13.0086,12.7759,100,100,14624
22,294.00,303.56,13.1171,12.9245,100,100,15415
23,294.00,299.78,13.1800,13.0355,100,100,16193
24,294.00,297.68,13.2429,13.1064,100,100,16988
25,294.00,298.01,13.2800,13.1607,100,100,17791
26,294.00,297.93,13.3257,13.2455,100,100,18557
