generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,8.8400,8.5103,77,100,254
2,294.00,302.09,9.4514,8.4800,75,100,457
3,294.00,300.25,9.8829,9.4463,61,100,1193
4,294.00,298.69,10.6686,10.1375,71,100,1695
5,294.00,299.13,10.7314,10.4407,48,100,2220
6,294.00,302.12,11.1657,10.7711,66,100,2810
7,294.00,300.69,11.1771,10.9045,58,100,3497
8,294.00,298.95,11.3086,11.0530,60,100,4132
9,294.00,303.51,11.5686,11.1802,76,100,4799
10,294.00,302.77,11.7829,11.3951,75,100,5487
11,294.00,306.58,11.8629,11.6100,80,100,6253
12,294.00,304.00,11.9057,11.6904,69,100,7049
13,294.00,304.22,11.9429,11.7068,74,100,7824
14,294.00,303.23,12.1171,11.8051,60,100,8618
15,294.00,302.37,12.3029,11.9402,83,100,9455
16,294.00,299.45,12.3257,12.0531,71,100,10251
17,294.00,299.51,12.5371,12.2021,79,100,11009
18,294.00,299.63,12.7886,12.3934,82,100,11756
19,294.00,299.65,13.0686,12.6246,99,100,12483
20,294.00,298.99,13.2486,12.7584,100,100,13237
21,294.00,301.84,13.3171,12.9007,100,100,14010
22,294.00,302.16,13.3857,13.0121,100,100,14789
23,294.00,301.74,13.4114,13.0142,100,100,15595
24,294.00,301.77,13.4029,13.0892,100,100,16396
25,294.00,301.93,13.4857,13.1056,100,100,17162
26,294.00,303.67,13.5514,13.2178,100,100,17913
