generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,231
2,294.00,303.13,9.0971,8.4651,83,100,420
3,294.00,301.62,9.4514,9.1819,52,100,1428
4,294.00,306.60,10.1686,9.6475,99,100,2324
5,294.00,302.58,10.3286,10.0577,100,100,3108
6,294.00,298.80,10.7914,10.3968,100,100,3847
7,294.00,301.72,10.8143,10.6101,100,100,4597
8,294.00,300.50,11.0971,10.7682,100,100,5348
9,294.00,299.42,11.2943,10.9792,100,100,6075
10,294.00,298.24,11.3771,11.1415,100,100,6796
11,294.00,299.06,11.5171,11.3352,100,100,7534
12,294.00,299.58,11.6514,11.4183,100,100,8300
13,294.00,298.23,11.7400,11.4738,100,100,9009
14,294.00,298.73,12.1314,11.7430,100,100,9751
15,294.00,300.57,12.1457,11.8948,100,100,10516
16,294.00,299.05,12.1429,11.8885,100,100,11303
17,294.00,297.09,12.2886,11.9303,100,100,12109
18,294.00,298.39,12.3657,12.1447,100,100,12920
19,294.00,298.81,12.4914,12.2095,100,100,13755
20,294.00,299.93,12.5314,12.2499,100,100,14622
21,294.00,299.79,12.5971,12.3484,100,100,15523
22,294.00,298.11,12.6029,12.3411,100,100,16407
23,294.00,296.96,12.7343,12.4539,100,100,17302
24,294.00,298.14,12.8286,12.6075,100,100,18198
25,294.00,298.24,12.8886,12.6794,100,100,19122
26,294.00,298.31,12.9200,12.7104,100,100,20055
