generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.23,8.9229,8.5321,80,100,229
2,323.00,348.06,9.1000,8.4718,79,100,424
3,344.00,442.62,9.8086,9.0660,78,100,1445
4,394.00,467.11,9.9600,9.2293,71,100,2695
5,440.00,495.00,9.7429,9.2255,83,100,3855
6,467.00,514.26,9.9114,9.3966,92,100,5030
7,492.00,517.71,10.0314,9.3446,68,100,6200
8,483.00,531.04,10.1171,9.3686,74,100,7339
9,490.00,526.42,10.1371,9.4047,64,100,8506
10,508.00,528.46,10.1371,9.5752,68,100,9620
11,510.00,532.35,10.2543,9.5842,52,100,10719
12,512.00,544.39,10.4029,9.8274,46,100,11832
13,503.00,531.47,10.2971,9.7258,59,100,12937
14,501.00,537.85,10.6771,9.7264,66,100,14036
15,496.00,537.57,10.1057,9.7043,63,100,15147
16,496.00,532.75,10.2029,9.5044,59,100,16266
17,503.00,536.00,10.4571,9.7249,67,100,17366
18,511.00,535.98,10.3514,9.6316,52,100,18437
19,508.00,531.12,10.6343,9.7713,68,100,19555
20,495.00,531.57,10.1686,9.6550,54,100,20648
21,501.00,532.25,10.2486,9.7212,32,100,21731
22,514.00,541.65,10.6029,9.8871,34,100,22829
23,505.00,539.27,10.4543,9.7260,45,100,23830
24,509.00,543.51,10.5857,9.8108,59,100,24902
25,512.00,535.10,10.2429,9.7637,48,100,26010
26,507.00,531.07,10.3314,9.7482,42,100,27134
