generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.04,9.1400,8.5109,83,100,217
2,322.00,350.71,9.1171,8.5341,80,100,419
3,341.00,412.63,9.7657,8.9616,91,100,1350
4,425.00,470.58,9.8114,9.2509,84,100,2406
5,466.00,497.43,9.8543,9.1453,81,100,3530
6,486.00,517.64,10.0629,9.3487,66,100,4681
7,492.00,516.64,10.2886,9.4001,47,100,5857
8,501.00,528.63,10.2743,9.4965,52,100,6893
9,508.00,529.80,10.3371,9.6349,44,100,8034
10,505.00,529.61,10.1514,9.5194,56,100,9160
11,507.00,540.13,10.4057,9.5173,68,100,10257
12,508.00,537.54,10.4514,9.8595,50,100,11375
13,517.00,538.53,10.0714,9.7280,59,100,12472
14,510.00,534.94,10.4114,9.7847,52,100,13563
15,513.00,542.00,10.1714,9.6697,49,100,14641
16,499.00,536.33,10.1714,9.5316,63,100,15718
17,508.00,540.90,10.2800,9.7933,48,100,16831
18,505.00,531.69,10.5400,9.6716,64,100,17960
19,509.00,535.20,10.1914,9.5731,59,100,19060
20,506.00,537.23,10.6200,9.6119,65,100,20166
21,513.00,541.47,10.3571,9.7492,58,100,21268
22,513.00,537.03,10.3857,9.7298,58,100,22374
23,510.00,537.48,10.3543,9.7302,44,100,23466
24,510.00,537.53,10.3971,9.6727,64,100,24529
25,509.00,535.71,10.5857,9.6840,56,100,25632
26,519.00,541.81,10.2429,9.7568,43,100,26728
