generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.78,8.7029,8.5003,81,100,227
2,319.00,345.44,9.0143,8.3903,85,100,426
3,339.00,417.01,9.8971,8.9778,94,100,1551
4,414.00,462.64,9.9371,9.2182,76,100,2793
5,448.00,493.95,10.0143,9.3947,78,100,3954
6,484.00,510.16,10.1371,9.4955,68,100,5170
7,493.00,521.19,10.1971,9.4199,58,100,6359
8,498.00,532.91,10.4114,9.5447,55,100,7535
9,494.00,537.86,10.3029,9.6545,71,100,8696
10,507.00,536.55,10.4543,9.7214,73,100,9831
11,502.00,534.17,10.4600,9.6119,59,100,11008
12,492.00,523.21,10.3600,9.5630,70,100,12158
13,515.00,537.56,10.2371,9.6564,59,100,13315
14,504.00,534.50,10.4257,9.7443,60,100,14449
15,509.00,532.44,10.3143,9.7987,50,100,15582
16,506.00,532.42,10.4943,9.7643,52,100,16699
17,508.00,535.34,10.6629,9.7569,32,100,17822
18,511.00,535.22,10.3800,9.7550,50,100,18918
19,514.00,533.04,10.2143,9.6139,46,100,19996
20,513.00,536.81,10.4000,9.7301,36,100,21129
21,510.00,528.62,10.2286,9.4702,58,100,22274
22,507.00,533.23,10.5800,9.8140,60,100,23423
23,510.00,532.74,10.5286,9.6075,38,100,24532
24,509.00,529.28,10.1771,9.5605,47,100,25625
25,513.00,530.97,10.4143,9.6430,35,100,26698
26,507.00,534.71,10.7400,9.7097,42,100,27789
