generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.87,8.7800,8.5281,77,100,225
2,319.00,351.13,9.1114,8.4630,76,100,423
3,338.00,409.27,9.7286,9.0152,90,100,1618
4,415.00,462.39,9.6571,9.1233,77,100,2850
5,442.00,490.72,10.0400,9.3406,93,100,4044
6,475.00,510.12,10.0343,9.3072,65,100,5211
7,492.00,513.25,9.9886,9.2750,48,100,6357
8,502.00,528.63,10.4171,9.6105,24,100,7493
9,505.00,533.13,10.0943,9.6589,31,100,8604
10,510.00,540.54,10.3800,9.7717,37,100,9739
11,503.00,532.68,10.4600,9.6387,57,100,10870
12,509.00,535.59,10.1771,9.7258,32,100,11987
13,511.00,528.49,10.2200,9.6373,41,100,13081
14,506.00,541.54,10.5029,9.8924,63,100,14181
15,504.00,532.86,10.5714,9.7354,59,100,15250
16,489.00,521.69,10.2600,9.7238,59,100,16350
17,506.00,526.55,10.6114,9.9394,55,100,17451
18,512.00,533.84,10.2257,9.9179,32,100,18525
19,497.00,529.16,10.3514,9.7392,51,100,19589
20,508.00,541.86,10.5886,9.7513,71,100,20667
21,506.00,541.98,10.2829,9.5309,52,100,21745
22,520.00,535.47,10.5543,9.7167,34,100,22850
23,499.00,536.20,10.3829,9.8019,59,100,23945
24,499.00,527.75,10.6571,9.6466,55,100,25031
25,499.00,525.35,10.5257,9.6852,63,100,26123
26,514.00,531.97,10.3971,9.7698,59,100,27191
