generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.06,8.8257,8.5261,82,100,273
2,319.00,349.07,9.3200,8.4263,75,100,479
3,335.00,399.84,9.7886,8.9626,96,100,1685
4,419.00,460.51,9.8914,9.2076,84,100,2956
5,443.00,492.11,9.9114,9.2782,73,100,4140
6,467.00,504.88,10.0229,9.3392,50,100,5308
7,494.00,525.54,10.1200,9.2984,82,100,6493
8,490.00,526.45,10.0371,9.5298,80,100,7629
9,508.00,530.89,10.0771,9.4812,65,100,8766
10,504.00,539.24,10.4171,9.6861,68,100,9903
11,490.00,530.79,10.3171,9.5807,67,100,11014
12,503.00,530.56,10.6914,9.7550,41,100,12154
13,502.00,528.48,10.1943,9.7076,23,100,13279
14,502.00,523.42,10.5457,9.6369,43,100,14402
15,501.00,529.70,10.4943,9.8633,47,100,15514
16,508.00,532.51,10.5857,9.6911,47,100,16619
17,512.00,533.00,10.2857,9.6751,54,100,17723
18,511.00,533.16,10.5714,9.7440,74,100,18817
19,504.00,528.93,10.5429,9.7668,59,100,19851
20,507.00,528.13,10.3400,9.8535,38,100,20942
21,513.00,537.32,10.2714,9.8412,19,100,22036
22,498.00,520.74,10.4800,9.6237,42,100,23175
23,501.00,528.57,10.2343,9.6349,56,100,24258
24,506.00,535.35,10.3171,9.7153,49,100,25327
25,506.00,533.98,10.4343,9.7851,44,100,26420
26,508.00,542.75,10.6457,9.9063,63,100,27502
