generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.18,8.8457,8.5096,73,100,230
2,320.00,348.97,9.5114,8.4862,72,100,401
3,335.00,408.12,9.7886,8.9272,90,100,1465
4,396.00,456.55,10.1057,9.1516,58,100,2641
5,456.00,496.20,10.0400,9.3978,49,100,3762
6,468.00,509.05,10.0629,9.4269,55,100,4935
7,491.00,518.73,10.0286,9.4553,49,100,6100
8,506.00,517.96,9.9514,9.4107,24,100,7243
9,511.00,535.89,10.6914,9.6787,61,100,8384
10,505.00,532.34,10.3829,9.7702,47,100,9512
11,505.00,532.73,10.4000,9.5201,49,100,10651
12,501.00,533.52,10.0029,9.6204,48,100,11777
13,508.00,531.41,10.4657,9.6562,59,100,12907
14,510.00,544.75,10.4114,9.8694,57,100,14025
15,511.00,537.64,10.3657,9.7255,58,100,15112
16,504.00,531.57,10.4571,9.5839,63,100,16228
17,502.00,531.58,10.0914,9.5402,57,100,17345
18,507.00,529.71,10.3543,9.7996,42,100,18453
19,504.00,537.77,10.3057,9.7973,48,100,19537
20,510.00,535.18,10.2457,9.7319,49,100,20614
21,500.00,523.65,10.3800,9.5765,48,100,21718
22,501.00,523.35,10.6943,9.6978,48,100,22577
23,508.00,527.87,10.7686,9.7745,39,100,23640
24,504.00,537.23,10.4971,9.7315,82,100,24736
25,510.00,531.69,10.6343,9.9290,72,100,25833
26,501.00,529.82,10.7200,9.8930,65,100,26922
