generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.95,8.9429,8.5248,86,100,241
2,321.00,346.84,9.2086,8.4585,80,100,476
3,343.00,434.79,10.0686,9.1147,94,100,1887
4,408.00,465.10,9.8457,9.1218,80,100,3126
5,444.00,485.39,9.8514,9.1787,77,100,4321
6,476.00,499.40,10.0314,9.1782,68,100,5506
7,490.00,513.96,9.9143,9.1921,69,100,6667
8,487.00,524.87,9.8971,9.3691,60,100,7813
9,505.00,531.33,10.1743,9.3478,67,100,8954
10,494.00,528.44,10.2543,9.3731,70,100,10076
11,513.00,535.62,10.2200,9.6428,60,100,11222
12,508.00,531.62,10.3000,9.5793,66,100,12342
13,492.00,528.55,10.2200,9.6090,40,100,13451
14,511.00,533.78,10.5971,9.6314,65,100,14560
15,503.00,533.72,10.6457,9.6660,58,100,15703
16,501.00,533.69,10.5086,9.6622,74,100,16822
17,496.00,534.56,10.4686,9.5866,54,100,17941
18,507.00,536.30,10.4429,9.6726,47,100,19031
19,502.00,535.65,10.2771,9.6711,49,100,20127
20,497.00,531.03,10.5029,9.8015,61,100,21253
21,502.00,526.02,10.3286,9.6708,54,100,22371
22,507.00,531.54,10.4029,9.7979,54,100,23512
23,495.00,529.35,10.6971,9.6914,54,100,24624
24,514.00,539.11,10.4686,9.5472,57,100,25716
25,488.00,525.86,10.3371,9.6507,51,100,26832
26,504.00,531.15,10.4714,9.6769,60,100,27939
