generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.03,8.9600,8.5069,79,100,226
2,321.00,347.48,9.2229,8.5086,77,100,438
3,355.00,424.76,10.0200,9.0232,72,100,1868
4,396.00,458.23,9.7914,8.8915,83,100,3078
5,451.00,493.69,10.2229,9.0552,75,100,4237
6,482.00,517.48,10.1457,9.3030,75,100,5411
7,500.00,521.87,9.8971,9.3093,54,100,6588
8,497.00,527.20,10.0943,9.4452,56,100,7726
9,501.00,530.04,10.1571,9.5224,53,100,8857
10,498.00,529.29,10.2629,9.5144,69,100,10001
11,509.00,533.74,10.9714,9.5940,35,100,11149
12,517.00,542.14,10.2171,9.6917,42,100,12271
13,519.00,536.79,10.3971,9.6448,39,100,13382
14,518.00,546.24,10.7771,9.6617,41,100,14491
15,510.00,545.79,10.2171,9.7759,42,100,15600
16,513.00,542.31,10.2486,9.8360,51,100,16735
17,500.00,530.93,10.4743,9.7717,61,100,17865
18,509.00,530.18,10.3971,9.7102,60,100,18996
19,506.00,532.29,10.4571,9.7059,51,100,20129
20,497.00,535.11,10.3886,9.6883,46,100,21252
21,488.00,532.47,10.5771,9.7173,51,100,22368
22,509.00,540.41,10.5600,9.7587,46,100,23466
23,509.00,534.50,10.4829,9.6756,52,100,24564
24,502.00,533.47,10.1543,9.5630,55,100,25673
25,506.00,536.52,10.5629,9.6468,52,100,26796
26,502.00,531.38,10.0743,9.5064,52,100,27934
