generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,9.1086,8.5469,74,100,266
2,318.00,347.20,9.1629,8.4396,80,100,469
3,351.00,413.37,9.7371,9.0312,76,100,1502
4,412.00,457.03,10.0457,9.0508,88,100,2400
5,465.00,494.74,9.9600,9.3941,81,100,3228
6,482.00,510.14,10.0171,9.3981,72,100,4086
7,474.00,514.53,10.0771,9.3996,49,100,4974
8,500.00,521.21,10.1229,9.3378,66,100,5821
9,499.00,533.55,10.2657,9.5095,84,100,6668
10,501.00,524.16,10.2486,9.3526,63,100,7517
11,501.00,531.65,10.3600,9.6890,65,100,8362
12,511.00,540.77,10.5343,9.6495,57,100,9188
13,516.00,538.51,10.3429,9.6940,47,100,10023
14,506.00,533.20,10.3314,9.7603,50,100,10856
15,521.00,540.31,10.6114,9.8983,45,100,11669
16,522.00,550.28,10.4257,9.9410,47,100,12471
17,513.00,545.00,10.2771,9.8847,38,100,13259
18,509.00,543.24,10.5743,9.8305,45,100,14059
19,500.00,525.77,10.4257,9.7683,47,100,14878
20,502.00,531.26,10.6057,9.9142,57,100,15682
21,507.00,532.84,10.4314,9.8630,67,100,16483
22,512.00,533.18,10.8343,9.8158,88,100,17293
23,509.00,537.24,10.9714,9.7775,68,100,18100
24,508.00,535.66,10.5143,9.7806,56,100,18901
25,507.00,534.41,10.3514,9.7803,66,100,19702
26,502.00,527.08,10.6343,9.9407,63,100,20510
