generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.86,9.1257,8.5319,73,100,235
2,316.00,348.39,9.4514,8.5171,69,100,421
3,354.00,407.65,9.4629,8.9190,68,100,1440
4,403.00,462.22,9.8771,9.1519,87,100,2625
5,450.00,487.88,9.9200,9.2417,58,100,3814
6,475.00,510.48,9.8343,9.2481,60,100,4997
7,488.00,508.56,10.4000,9.3528,57,100,6173
8,501.00,525.89,10.4829,9.4591,55,100,7308
9,499.00,522.91,10.4029,9.6426,68,100,8465
10,511.00,533.14,10.2629,9.6408,70,100,9598
11,505.00,532.13,10.3629,9.7212,68,100,10762
12,506.00,530.06,10.3629,9.6123,70,100,11904
13,497.00,533.05,10.2971,9.6631,43,100,13030
14,503.00,533.81,10.2000,9.7169,42,100,14161
15,505.00,528.41,10.2657,9.7205,34,100,15122
16,501.00,530.23,10.5543,9.7490,52,100,16265
17,505.00,531.80,10.4057,9.5722,49,100,17401
18,512.00,526.31,10.3514,9.6504,48,100,18540
19,503.00,537.78,10.3629,9.7061,58,100,19632
20,504.00,531.97,10.4943,9.8524,59,100,20737
21,506.00,530.36,10.4657,9.8557,61,100,21857
22,508.00,533.48,9.9943,9.6690,33,100,22964
23,507.00,529.19,10.7343,9.7036,48,100,24070
24,514.00,529.21,10.3057,9.7198,42,100,25186
25,503.00,530.86,10.3686,9.7432,43,100,26310
26,501.00,528.64,10.4114,9.5632,53,100,27455
