generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,8.9657,8.5198,80,100,263
2,324.00,348.08,8.9714,8.4304,86,100,512
3,294.00,397.53,10.1057,8.9518,86,100,1834
4,382.00,452.69,9.9857,9.0706,87,100,3109
5,443.00,488.34,9.9286,9.2302,77,100,4310
6,477.00,511.52,10.0629,9.3783,64,100,5491
7,484.00,519.16,9.9914,9.4594,63,100,6681
8,490.00,528.14,10.0800,9.6354,71,100,7854
9,492.00,528.56,10.0629,9.5454,64,100,8984
10,507.00,535.76,10.5771,9.6558,68,100,10106
11,506.00,532.60,10.2257,9.5215,52,100,11230
12,509.00,536.72,10.2686,9.6634,57,100,12353
13,515.00,535.32,10.3229,9.4971,59,100,13459
14,504.00,527.40,10.3343,9.5256,72,100,14571
15,505.00,534.24,10.4543,9.8011,70,100,15671
16,501.00,532.06,10.5086,9.6973,67,100,16777
17,506.00,528.93,10.3686,9.8307,44,100,17913
18,502.00,533.19,10.1200,9.6512,47,100,19028
19,500.00,527.52,10.3000,9.6256,54,100,20139
20,502.00,527.18,10.5057,9.7201,56,100,21271
21,504.00,525.63,10.2886,9.6407,83,100,22387
22,505.00,527.65,10.4200,9.5891,57,100,23484
23,500.00,532.67,10.3829,9.6243,48,100,24592
24,503.00,538.23,10.3429,9.6832,53,100,25661
25,499.00,541.71,10.4543,9.7271,77,100,26730
26,500.00,535.07,10.1429,9.5907,60,100,27820
