generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.28,9.0743,8.5181,80,100,230
2,322.00,346.21,9.2543,8.4666,78,100,414
3,329.00,434.70,9.7943,9.1569,92,100,1437
4,411.00,456.72,9.9143,9.2094,76,100,2483
5,452.00,492.38,9.9114,9.2635,66,100,3649
6,480.00,508.91,10.0571,9.4322,70,100,4816
7,481.00,513.33,10.0057,9.4116,67,100,5958
8,501.00,525.38,10.2657,9.6249,71,100,7093
9,508.00,532.54,10.1943,9.6291,59,100,8194
10,504.00,538.91,10.2857,9.7379,45,100,9284
11,511.00,534.43,10.0857,9.6902,54,100,10390
12,509.00,535.45,10.3486,9.5141,60,100,11473
13,510.00,537.53,10.5114,9.6446,62,100,12569
14,509.00,542.42,10.4686,9.6650,43,100,13667
15,510.00,543.36,10.6943,9.8060,53,100,14725
16,496.00,543.78,10.2400,9.6762,51,100,15780
17,502.00,533.41,10.3943,9.6964,75,100,16855
18,490.00,537.75,10.4971,9.7543,77,100,17944
19,511.00,534.42,10.2771,9.6846,76,100,19013
20,511.00,536.12,10.2457,9.6643,84,100,20089
21,510.00,538.27,10.5400,9.7071,85,100,21155
22,503.00,540.92,10.4857,9.6877,59,100,22218
23,501.00,528.00,10.6514,9.7973,49,100,23294
24,511.00,529.80,10.3286,9.5914,30,100,24372
25,512.00,527.43,10.3600,9.7292,44,100,25474
26,498.00,526.10,10.3743,9.6689,50,100,26574
