generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.77,8.9943,8.5410,87,100,245
2,324.00,347.37,9.1686,8.4527,87,100,482
3,350.00,407.60,9.4114,8.8949,93,100,1874
4,415.00,452.89,9.7000,9.0924,93,100,3141
5,457.00,502.45,10.2343,9.2685,77,100,4297
6,483.00,516.28,10.2800,9.3769,64,100,5440
7,493.00,528.09,10.5057,9.5643,56,100,6614
8,493.00,529.52,10.1171,9.6453,69,100,7741
9,516.00,538.73,10.1257,9.6629,55,100,8834
10,516.00,535.75,10.5114,9.6746,63,100,9924
11,500.00,533.95,10.3486,9.6918,56,100,11008
12,504.00,535.34,10.6914,9.8205,59,100,12071
13,507.00,537.29,10.1286,9.6853,72,100,13158
14,505.00,526.97,10.4000,9.7523,78,100,14272
15,506.00,529.15,10.4457,9.8029,47,100,15387
16,500.00,528.87,10.5886,9.7453,47,100,16497
17,519.00,538.98,10.2657,9.8856,45,100,17612
18,508.00,529.07,10.2486,9.5725,41,100,18735
19,504.00,531.29,10.1657,9.6571,42,100,19835
20,510.00,527.12,10.4743,9.4856,41,100,20896
21,508.00,535.00,10.4314,9.8480,35,100,21971
22,495.00,522.44,10.2343,9.7997,27,100,23065
23,501.00,522.30,10.6629,9.8672,61,100,24142
24,501.00,531.30,10.4600,9.6917,61,100,25221
25,513.00,538.23,10.5343,9.8335,52,100,26293
26,505.00,529.55,10.3971,9.8429,42,100,27346
