generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.31,9.1486,8.5190,84,100,224
2,323.00,348.19,9.0257,8.3896,84,100,406
3,343.00,415.14,9.6514,8.9170,91,100,1390
4,433.00,471.63,9.8086,9.0787,86,100,2637
5,469.00,503.87,9.7943,9.1866,68,100,3782
6,487.00,521.25,10.4600,9.3124,72,100,4932
7,498.00,526.11,9.9714,9.2948,55,100,6091
8,493.00,522.27,10.0943,9.2159,45,100,7236
9,503.00,537.39,10.3314,9.5163,56,100,8368
10,516.00,541.17,10.1743,9.4384,52,100,9447
11,512.00,537.69,9.9571,9.4716,42,100,10560
12,496.00,533.63,9.9600,9.3230,43,100,11665
13,514.00,538.12,10.5486,9.4905,41,100,12758
14,507.00,532.45,10.1114,9.4973,66,100,13849
15,509.00,532.77,10.3657,9.5112,64,100,14945
16,511.00,532.02,10.3771,9.6369,55,100,16040
17,509.00,528.50,10.3857,9.6907,56,100,17153
18,505.00,539.08,10.2400,9.6771,53,100,18225
19,497.00,531.84,10.2571,9.6408,45,100,19312
20,506.00,534.12,10.6457,9.6701,74,100,20412
21,503.00,532.46,10.3457,9.3291,65,100,21525
22,510.00,531.46,10.0600,9.4335,48,100,22615
23,501.00,532.65,10.3514,9.7182,48,100,23707
24,510.00,541.12,10.5829,9.9406,59,100,24781
25,492.00,530.83,10.2457,9.6838,47,100,25878
26,493.00,527.30,10.2514,9.5030,57,100,26970
