generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,231
2,324.00,349.03,9.3371,8.4781,77,100,430
3,340.00,400.28,9.6371,8.9753,93,100,1779
4,398.00,450.71,9.9257,9.0424,79,100,3061
5,445.00,477.68,9.8057,9.2075,71,100,4262
6,473.00,498.49,9.9657,9.2133,74,100,5430
7,484.00,519.55,10.1514,9.3249,69,100,6577
8,484.00,517.31,9.9943,9.3625,65,100,7735
9,506.00,531.33,10.2829,9.4648,48,100,8851
10,503.00,532.21,10.2057,9.7280,43,100,9959
11,500.00,533.44,10.7886,9.7412,75,100,11061
12,493.00,532.01,10.2086,9.6105,72,100,12163
13,503.00,538.23,10.5143,9.7902,70,100,13267
14,508.00,540.48,10.2829,9.7050,77,100,14374
15,510.00,534.61,10.3771,9.6745,76,100,15493
16,493.00,528.45,10.4743,9.7025,74,100,16610
17,508.00,538.64,10.3886,9.6744,66,100,17706
18,505.00,527.14,10.5486,9.5150,81,100,18808
19,504.00,532.53,10.3600,9.7227,68,100,19844
20,510.00,535.35,10.5200,9.7984,65,100,20894
21,501.00,529.07,10.2800,9.6635,57,100,21995
22,515.00,532.44,10.3314,9.7324,62,100,23089
23,500.00,540.46,10.3914,9.8562,67,100,24172
24,503.00,534.30,10.4571,9.7425,44,100,25240
25,498.00,533.09,10.4514,9.8081,64,100,26331
26,507.00,544.50,10.4343,9.9264,62,100,27434
